Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Jordan Walker","STL",84,357,328,81,55,17,1,8,40,37,23,1,87,4,2,1,7,5,1,0.246069,0.0644352,0.243065,0.265095,0.301762,0.376523,0.297254,0.678285,0.130454,4.8704,0.310038,,0.320859,37.2841,-3.54344,94.0205,0.320859,0,-2.1596370339393616,-4.942404270172119,0.515638,999,,,,"sa3014464"
"Wil Myers","CIN",122,488,439,105,67,22,2,15,57,54,43,0,139,2,3,1,8,6,2,0.239567,0.0875319,0.285805,0.306264,0.3086,0.397828,0.309883,0.706429,0.158262,4.38931,0.314557,,-0.061544,55.8309,0.0530432,92.1691,-0.061544,0.06,-4.4996271803975105,-7.0391492284834385,0.511673,235.75,,,,"10047"
"Tomás Nido","NYM",65,232,214,48,35,9,0,4,21,21,12,1,58,2,2,3,5,1,0,0.223487,0.0511232,0.251394,0.203359,0.268054,0.322095,0.260046,0.590149,0.0986074,2.68586,0.286688,,-0.178733,17.4004,-9.17717,71.0388,-0.178733,0,-7.9996028393507,5.037654399871826,0.510093,740.5599975585938,,,,"13755"
"Jorge Alfaro",,60,222,206,49,33,9,1,7,25,24,10,0,74,4,1,0,4,2,1,0.238347,0.046833,0.335677,0.139518,0.287831,0.386085,0.295132,0.673916,0.147737,4.56712,0.337564,,-0.017495,22.7953,-2.57602,85.6595,-0.017495,-0.56,-3.5980549287050962,1.3863387703895569,0.509781,502.6700134277344,,,,"12180"
"Jack Suwinski","PIT",92,365,323,70,41,15,2,12,41,42,35,1,110,4,2,1,5,4,1,0.216524,0.0967871,0.301936,0.320555,0.298949,0.388426,0.301859,0.687375,0.171903,4.55451,0.284962,,0.0459083,39.3979,-2.28402,93.2043,0.0459083,0.9,-2.832190204411745,-4.584308743476868,0.509016,469.4599914550781,,,,"22244"
"Connor Wong","BOS",47,152,141,32,21,7,1,4,16,15,8,0,46,2,1,0,2,2,1,0.229681,0.0553571,0.300556,0.184182,0.278816,0.371813,0.285064,0.650628,0.142132,4.64257,0.308714,,0.0276527,14.373,-2.97484,78.5517,0.0276527,0,-3.6340489741414785,3.609182119369507,0.50474,674.27001953125,,,,"19896"
"Yonathan Daza","COL",107,425,392,110,83,22,3,2,48,37,25,0,68,3,3,2,11,4,1,0.281081,0.0584814,0.159209,0.367324,0.326889,0.367035,0.306213,0.693924,0.0859537,4.54883,0.332988,,-0.195544,47.3547,-1.19144,81.7771,-0.195544,-1.63,-9.184197589755058,-0.29319894313812256,0.504693,545.47998046875,,,,"15794"
"Didi Gregorius",,43,168,153,35,24,7,1,4,17,17,10,1,27,2,1,0,3,1,0,0.231148,0.0591501,0.162185,0.364707,0.283747,0.360666,0.282054,0.644413,0.129518,3.96073,0.256249,,-0.0512034,15.5135,-3.69568,81.0126,-0.0512034,1.02,-3.6988562270998955,3.0026851892471313,0.504522,999,,,,"6012"
"Mike Brosseau","MIL",51,176,157,36,23,7,1,5,20,19,14,0,48,3,1,0,3,1,0,0.232089,0.0794966,0.272803,0.291406,0.306142,0.391264,0.306808,0.697406,0.159175,4.01466,0.296062,,-0.0958284,19.6847,-0.410204,96.6239,-0.0958284,-0.18,-0.7851618006825447,-0.3373487889766693,0.502953,749.5999755859375,,,,"19683"
"Geraldo Perdomo","ARI",60,216,190,43,32,7,1,3,23,17,20,1,46,3,1,2,4,5,1,0.224629,0.0925487,0.213706,0.433066,0.305552,0.318489,0.280743,0.62404,0.0938597,4.99588,0.279624,,0.153648,19.7673,-4.98836,77.4883,0.153648,0.56,-5.508835330605507,2.955515444278717,0.496713,718.52001953125,,,,"22799"
"Nate Eaton","KCR",71,260,237,56,38,12,2,4,28,22,17,0,62,3,2,1,4,7,2,0.235067,0.0645456,0.237317,0.271981,0.291834,0.347969,0.282574,0.639803,0.112902,5.85181,0.29924,,0.58596,24.075,-5.6025,79.1488,0.58596,4.14,-5.503824234008789,1.9397838115692139,0.49373,572.9000244140625,,,,"25055"
"Edmundo Sosa","PHI",57,196,181,45,31,9,1,4,22,19,8,0,46,5,1,1,4,3,1,0.245372,0.0416981,0.232643,0.179237,0.293653,0.372129,0.292005,0.665782,0.126757,5.31493,0.304892,,0.0984889,19.6718,-2.76554,85.5315,0.0984889,0.08,-3.200021930038929,1.2845454961061478,0.49206,708.2100219726562,,,,"17022"
"Nicky Lopez","KCR",105,400,363,89,71,15,3,0,41,25,28,1,58,3,2,5,11,11,3,0.246228,0.0700894,0.143979,0.486804,0.30343,0.307934,0.273629,0.611364,0.0617058,5.62925,0.289705,,0.638625,34.2704,-11.4798,72.8341,0.638625,1.32,-11.59237027168274,3.5233248472213745,0.490781,526.5,,,,"19339"
"Sam Haggerty","SEA",62,209,187,41,28,8,1,4,24,16,17,1,56,3,1,1,3,9,2,0.219704,0.0823382,0.268877,0.30623,0.292635,0.336057,0.278465,0.628692,0.116353,6.43309,0.291622,,0.84632,18.7395,-5.2035,84.3353,0.84632,2.54,-2.8446956276893616,0.7349393367767334,0.478715,704.7100219726562,,,,"18054"
"Jonathan Aranda","TBR",86,338,305,72,49,14,1,8,34,36,26,1,79,5,2,0,7,1,0,0.236825,0.0760125,0.234853,0.32366,0.303836,0.365513,0.295698,0.669349,0.128688,3.05517,0.293436,,-0.254194,34.8567,-3.76992,96.7599,-0.254194,0.4,-1.4858331382274628,-4.723077863454819,0.477751,481.9800109863281,,,,"21837"
"Vidal Bruján","TBR",45,170,155,36,25,8,1,3,19,14,12,0,34,1,1,0,3,8,2,0.232414,0.0712125,0.198952,0.357938,0.2921,0.346479,0.282427,0.638579,0.114064,6.29794,0.279177,,0.72196,15.7073,-3.67972,87.3906,0.72196,0.45,-1.6837745308876038,0.8211561739444733,0.476416,526.4199829101562,,,,"20536"
"Brett Baty","NYM",48,192,173,41,29,7,0,4,20,20,16,0,52,2,1,0,4,1,0,0.237797,0.08256,0.268219,0.307808,0.308129,0.35346,0.294314,0.661589,0.115663,3.25501,0.314205,,-0.0987501,19.6311,-2.35756,94.4703,-0.0987501,-0.52,-1.33419069647789,-0.6264175400137901,0.473463,422.80999755859375,,,,"26123"
"Blake Sabol","SFG",32,117,106,24,16,5,1,2,12,11,10,0,34,1,1,0,2,1,0,0.228871,0.0819752,0.288614,0.284031,0.296148,0.354728,0.287513,0.650876,0.125857,4.68123,0.312294,,0.0361301,11.3484,-2.07318,85.5976,0.0361301,-0.02,-1.9279491864144802,2.4540738873183727,0.469886,999,,,,"sa3010269"
"Korey Lee","HOU",49,167,154,33,22,6,1,4,17,17,10,1,49,1,1,0,3,2,0,0.214152,0.0621186,0.295671,0.210093,0.268615,0.3436,0.26902,0.612215,0.129448,4.44194,0.284036,,0.108795,13.7122,-5.41089,73.449,0.108795,0.23,-4.887902237474918,4.017345651984215,0.467864,706.3300170898438,,,,"25543"
"Curt Casali","CIN",60,212,185,38,24,7,0,8,22,25,22,1,63,3,1,0,3,0,0,0.205957,0.104268,0.298212,0.349643,0.298091,0.365393,0.294596,0.663484,0.159437,1.77205,0.264909,,-0.201255,21.7262,-2.55573,81.7168,-0.201255,-0.67,-4.712120160460472,1.9779072403907776,0.463084,733.6500244140625,,,,"12510"
"Tucker Barnhart","CHC",90,324,289,63,47,11,0,4,28,27,27,1,77,3,2,2,7,0,0,0.216563,0.083723,0.239101,0.350157,0.287954,0.304326,0.266183,0.59228,0.0877629,1.79949,0.278283,,-0.321627,25.8226,-11.2074,69.6703,-0.321627,-1.79,-11.733216404914856,5.158379554748535,0.453674,628.8800048828125,,,,"10200"
"Francisco Mejía","TBR",87,318,295,66,44,15,1,7,29,34,15,0,68,5,2,0,5,1,0,0.225332,0.0486633,0.214204,0.227182,0.273716,0.352013,0.274651,0.625729,0.126681,2.84215,0.268559,,-0.22513,27.4953,-8.86582,81.9011,-0.22513,-5.84,-6.701541393995285,0.8880090713500977,0.45301,448.2699890136719,,,,"16403"
"Stuart Fairchild","CIN",81,278,251,59,37,12,1,9,33,31,20,1,80,5,2,0,4,4,1,0.235789,0.073578,0.285834,0.257415,0.305152,0.400758,0.309074,0.70591,0.16497,4.83088,0.306813,,0.11888,31.6623,-0.148558,91.6159,0.11888,0.62,-2.591026157140732,-2.488101601600647,0.449475,744.1500244140625,,,,"20321"
"Tyler Naquin",,76,288,262,62,39,13,2,9,33,33,21,2,76,3,2,1,5,4,1,0.238646,0.0728567,0.264672,0.275272,0.299836,0.405749,0.306069,0.705585,0.167103,4.86352,0.299106,,0.0787845,32.053,-0.840245,97.6958,0.0787845,-0.99,-0.6792168840765953,-4.531296014785767,0.442012,713.4400024414062,,,,"13359"
"Jake Rogers","DET",35,131,117,23,14,5,1,4,13,13,11,0,43,2,1,1,2,1,0,0.199626,0.0849868,0.325013,0.261487,0.277586,0.354733,0.280236,0.632319,0.155107,3.56255,0.270314,,-0.0675226,11.8878,-3.06578,82.0318,-0.0675226,0,-2.7117136642336845,2.725694417953491,0.438796,740.0599975585938,,,,"19452"
"Chad Pinder",,69,264,244,59,38,11,0,9,29,32,16,0,74,3,2,0,5,1,0,0.24151,0.0589552,0.280297,0.210331,0.29236,0.402847,0.303213,0.695207,0.161337,2.53789,0.306798,,-0.213837,28.8224,-1.37039,87.6085,-0.213837,-0.61,-4.015298306941986,-0.7561891973018646,0.431789,665.1500244140625,,,,"15191"
"Jake Burger","CHW",47,185,170,41,25,8,1,7,21,22,12,0,50,3,1,0,3,0,0,0.240029,0.0626382,0.268386,0.233388,0.296988,0.41396,0.309211,0.710948,0.173932,2.83997,0.297048,,-0.143225,21.1211,-0.0787246,100.675,-0.143225,-0.39,-0.002365216612815857,-1.8033671379089355,0.43041,603.27001953125,,,,"22275"
"Josh Lowe","TBR",69,276,249,54,34,12,1,6,29,25,24,1,92,2,2,1,3,7,1,0.21611,0.0851872,0.332947,0.255858,0.286002,0.34479,0.27885,0.630792,0.128681,5.55582,0.314422,,0.532315,24.8138,-6.78229,84.8653,0.532315,1.95,-4.173689186573029,-0.6406173706054688,0.418568,469.6300048828125,,,,"19953"
"Pedro Severino",,26,93,85,19,13,4,0,3,10,11,7,0,23,1,0,0,2,0,0,0.226101,0.0718158,0.24343,0.295016,0.288497,0.37321,0.290933,0.661707,0.147109,2.39848,0.272033,,-0.0795109,9.25022,-1.39086,90.0001,-0.0795109,0,-1.1607095673680305,2.0121912956237793,0.418148,750.6500244140625,,,,"14523"
"Odúbel Herrera",,40,152,139,35,23,7,1,4,17,16,10,1,29,1,1,0,3,2,1,0.248239,0.0665594,0.189249,0.351703,0.303978,0.38832,0.302687,0.692299,0.140081,4.6145,0.286261,,0.027706,16.4748,-0.84962,95.3463,0.027706,0.41,-0.778597692027688,-0.20376542210578918,0.417798,999,,,,"11476"
"Nick Solak","CIN",51,196,177,45,31,8,1,5,24,21,14,0,43,4,1,1,5,3,1,0.255517,0.07347,0.216672,0.339084,0.322259,0.401645,0.318465,0.723904,0.146129,4.80311,0.30586,,0.0459033,23.8257,1.36081,98.0373,0.0459033,-0.21,-0.40211106464266777,-2.2645215541124344,0.414043,672.1900024414062,,,,"19294"
"Sal Frelick","MIL",32,129,118,31,22,6,1,2,14,12,9,1,19,1,1,0,3,2,0,0.260682,0.0677058,0.144934,0.46715,0.31659,0.370466,0.301356,0.687057,0.109785,4.98558,0.295256,,0.152829,13.8824,-0.859303,92.896,0.152829,0,-0.9112441390752792,0.4893055558204651,0.411127,999,,,,"sa3017047"
"Luis Torrens",,33,117,106,25,17,5,0,3,12,12,8,0,30,1,1,1,2,0,0,0.23367,0.0713017,0.255189,0.279408,0.292804,0.369816,0.291297,0.66262,0.136146,2.55322,0.294438,,-0.102945,11.6216,-1.7086,86.8426,-0.102945,-0.74,-1.8850380703806877,1.7921760082244873,0.402072,749.1699829101562,,,,"15905"
"Miguel Sanó",,64,252,223,48,25,9,0,13,31,36,26,0,88,2,1,0,3,1,0,0.213703,0.103931,0.350581,0.296452,0.301383,0.433696,0.3203,0.735079,0.219993,2.79565,0.282512,,-0.167533,30.9801,2.11646,107.582,-0.167533,-0.36,2.021094858646393,-6.495514273643494,0.39813,673.72998046875,,,,"12164"
"Owen Miller","MIL",39,149,137,34,24,7,1,2,16,14,9,0,31,2,1,0,3,1,0,0.250443,0.062061,0.207708,0.298789,0.3036,0.367329,0.295325,0.67093,0.116887,4.09369,0.304406,,-0.0817935,15.3392,-1.70794,88.7724,-0.0817935,-0.05,-2.02652744948864,0.7928302399814129,0.39712,671.8800048828125,,,,"24655"
"Garrett Hampson",,37,119,108,25,18,4,1,2,14,10,9,0,32,1,1,1,2,5,1,0.230205,0.0720248,0.270212,0.266549,0.289447,0.347981,0.28207,0.637429,0.117776,6.59262,0.303421,,0.44408,10.9676,-2.61083,82.5027,0.44408,-0.01,-1.9699622690677643,1.6961574461311102,0.390743,709.4400024414062,,,,"19262"
"Eric Hosmer","CHC",105,426,385,100,74,17,1,9,46,43,35,2,72,2,2,1,12,3,1,0.260403,0.0819568,0.168286,0.487009,0.324021,0.37698,0.30852,0.701001,0.116577,3.24329,0.298676,,-0.319818,48.3184,-0.415209,98.6189,-0.319818,-0.54,-1.0037066042423248,-9.680136740207672,0.383814,483.5400085449219,,,,"3516"
"Kerry Carpenter","DET",102,421,385,90,57,18,2,13,45,47,27,3,100,6,3,0,7,4,1,0.235225,0.0647136,0.238303,0.27156,0.293565,0.396064,0.299132,0.689629,0.160839,4.42601,0.282444,,-0.027835,44.5752,-3.54864,95.3719,-0.027835,-0.61,-2.219690479338169,-7.553341269493103,0.381286,389.7699890136719,,,,"25961"
"Alex Call","WSN",81,303,270,62,40,14,1,7,33,29,26,0,67,4,2,1,5,5,1,0.230336,0.0860744,0.222833,0.386273,0.304973,0.370212,0.299052,0.675184,0.139876,4.4078,0.277837,,0.0716671,32.0618,-2.57315,90.3037,0.0716671,-0.38,-3.340594358742237,-3.2779699563980103,0.375088,708.6900024414062,,,,"19296"
"Bobby Dalbec","BOS",57,214,192,44,25,8,1,10,27,29,17,1,71,3,1,0,3,1,0,0.229352,0.0809343,0.329738,0.24545,0.301707,0.438115,0.320354,0.739822,0.208763,3.88086,0.301684,,-0.0973516,26.2738,1.80357,103.466,-0.0973516,-0.38,0.7373522892594337,-4.032746911048889,0.369647,549.9600219726562,,,,"19966"
"Brian Serven","COL",63,231,210,48,31,10,1,5,24,23,15,0,51,3,2,1,4,1,0,0.226698,0.0632285,0.219548,0.287994,0.28563,0.358339,0.284061,0.643969,0.13164,3.13768,0.271866,,-0.178533,21.6761,-4.70832,66.6297,-0.178533,0,-9.12457625567913,4.866281032562256,0.368015,718.3099975585938,,,,"19422"
"Romy Gonzalez","CHW",75,287,264,58,38,12,1,7,31,27,18,1,92,3,1,1,5,5,1,0.220784,0.063406,0.321828,0.197018,0.27686,0.354046,0.277421,0.630906,0.133263,4.8032,0.308235,,0.21387,25.47,-7.37685,78.2316,0.21387,-0.09,-6.822761699557304,1.12116339802742,0.361984,679.97998046875,,,,"21562"
"Tucupita Marcano","PIT",39,149,135,33,23,6,1,2,16,14,12,0,27,1,1,1,3,3,1,0.24305,0.0799739,0.177506,0.450542,0.306203,0.35517,0.292393,0.661373,0.11212,5.22625,0.284386,,0.17014,15.0316,-2.06068,86.7317,0.17014,-0.07,-2.134155660867691,0.5296605154871941,0.359583,750.72998046875,,,,"22871"
"Jared Walsh","LAA",108,437,396,92,57,18,1,16,50,51,34,3,121,5,3,0,8,2,1,0.231377,0.0769107,0.276303,0.278356,0.296933,0.401068,0.303048,0.698001,0.169691,3.1795,0.28915,,-0.241752,47.6554,-2.3259,95.0569,-0.241752,0.27,-2.6731012165546417,-7.88653227686882,0.353019,343.7900085449219,,,,"18607"
"Jonah Bride","OAK",29,112,98,23,16,5,0,2,11,10,10,0,21,2,1,1,2,0,0,0.234776,0.0884919,0.186775,0.473789,0.315603,0.336798,0.293251,0.652401,0.102022,2.75021,0.28112,,-0.102653,11.2909,-1.46146,95.1898,-0.102653,0.05,-0.7063175663352013,0.4934876449406147,0.350607,999,,,,"24703"
"Elly De La Cruz","CIN",45,183,171,41,26,9,1,5,22,20,10,1,58,1,1,0,2,5,1,0.24182,0.055158,0.318192,0.173348,0.28612,0.401539,0.297733,0.687658,0.159718,6.19523,0.33329,,0.487183,19.1773,-1.74629,83.8615,0.487183,0,-2.9438323080539703,0.09812608361244202,0.347624,999,,,,"sa3009289"
"Joey Meneses","WSN",133,563,520,131,87,25,1,19,59,68,36,4,133,3,4,0,12,1,0,0.251936,0.0639486,0.235918,0.271063,0.301996,0.409667,0.307859,0.711663,0.157731,1.91016,0.301996,,-0.491151,63.5262,-0.843683,96.3256,-0.491151,-0.42,-2.894337147474289,-12.794541269540787,0.341368,201.69000244140625,,,,"14366"
"Sam Huff","TEX",30,108,98,21,13,4,0,4,11,12,7,1,38,1,1,0,2,0,0,0.213577,0.0680235,0.350552,0.194047,0.273905,0.371801,0.281738,0.645707,0.158225,2.99375,0.300656,,-0.0666335,9.90263,-2.39248,81.7972,-0.0666335,0.48,-2.2691312581300735,2.09318670630455,0.341106,610.8300170898438,,,,"22209"
"Zach McKinstry","CHC",30,110,99,24,16,5,1,2,12,10,9,0,26,1,1,1,2,2,0,0.241225,0.0830767,0.233832,0.355283,0.310989,0.371912,0.301492,0.682901,0.130687,4.87568,0.303405,,0.0263779,11.9084,-0.724381,93.8139,0.0263779,0.02,-0.7676503583788872,0.29628701880574226,0.340786,680.7100219726562,,,,"19392"
"Franmil Reyes","CHC",68,278,252,59,35,11,0,12,33,37,22,1,85,2,2,0,5,1,1,0.234179,0.0799191,0.306928,0.260384,0.298909,0.427694,0.315469,0.726603,0.193515,2.82433,0.298526,,-0.195618,33.0331,1.26316,104.226,-0.195618,-0.01,1.146973803639412,-7.055477390065789,0.334946,550.9000244140625,,,,"14566"
"Evan White","SEA",35,140,127,30,18,6,0,6,16,17,10,0,37,1,1,0,2,1,0,0.235186,0.0733823,0.26576,0.276122,0.297055,0.420055,0.311908,0.717111,0.18487,3.77023,0.284205,,-0.0408974,16.2312,0.240216,107.945,-0.0408974,0.26,1.209472630172968,-2.475339651107788,0.334758,746.1500244140625,,,,"20078"
"Diego Castillo","ARI",32,99,92,23,15,5,0,3,11,12,6,0,20,1,1,0,2,1,0,0.251046,0.0611607,0.205221,0.298024,0.30103,0.405857,0.307281,0.706887,0.154811,3.84341,0.291557,,-0.0373052,11.1731,-0.194692,95.6344,-0.0373052,0,-0.5415520630776882,0.36528146266937256,0.332688,599.7899780273438,,,,"19906"
"Nolan Jones","COL",77,301,266,65,42,14,1,8,37,32,31,1,87,2,1,0,5,3,1,0.243047,0.102406,0.290568,0.352436,0.324593,0.394617,0.316561,0.719209,0.15157,4.46162,0.329701,,-0.0614707,36.0137,1.62805,88.8524,-0.0614707,0.97,-3.956258226186037,-3.006584405899048,0.331239,479.1499938964844,,,,"20529"
"Riley Adams","WSN",58,207,184,38,23,8,0,6,21,21,17,0,70,5,1,0,3,0,0,0.205026,0.0834545,0.339421,0.245873,0.287929,0.349271,0.283807,0.6372,0.144245,2.903,0.292451,,-0.168971,19.4503,-4.27586,79.8789,-0.168971,-3.32,-5.019654288887978,1.1516048908233643,0.326867,748.0800170898438,,,,"19864"
"Gavin Sheets","CHW",86,330,299,71,45,13,1,12,37,39,25,1,71,3,2,0,6,1,0,0.236019,0.0764,0.214751,0.355762,0.298936,0.407253,0.30797,0.706189,0.171235,2.76128,0.267556,,-0.25501,37.2388,-0.46507,99.7991,-0.25501,-1.24,-0.3295489624142647,-7.081810712814331,0.324514,512,,,,"19901"
"Sean Bouchard","COL",53,199,178,44,26,11,1,6,25,23,18,0,52,2,1,0,3,3,1,0.247389,0.0894494,0.263098,0.339985,0.320117,0.41925,0.323426,0.739367,0.171862,4.97024,0.315092,,0.0302627,24.9514,2.16561,93.5465,0.0302627,0.59,-1.4638580344617367,-2.1838127970695496,0.320953,605.9400024414062,,,,"21270"
"Brad Miller","TEX",85,308,272,60,37,11,1,12,36,36,30,1,88,2,2,0,5,3,1,0.221975,0.0979875,0.285503,0.34321,0.301577,0.398369,0.30643,0.699947,0.176394,4.1717,0.279859,,-0.0518299,34.3582,-0.810207,99.2291,-0.0518299,-0.29,-0.3186262175440788,-6.460234671831131,0.316771,659.1500244140625,,,,"12775"
"Jackie Bradley Jr.",,60,217,195,42,27,10,1,4,22,20,17,1,53,3,1,1,4,3,1,0.21434,0.0772844,0.243248,0.317718,0.284818,0.339188,0.276968,0.624006,0.124848,4.64531,0.268818,,0.033756,19.1472,-5.6462,77.4791,0.033756,1.2,-5.550454411655664,1.38380865752697,0.308052,999,,,,"12984"
"Victor Reyes","CHW",50,194,180,45,32,9,1,4,21,19,11,0,42,1,1,0,4,3,1,0.251684,0.0558694,0.215178,0.259642,0.297404,0.373772,0.294021,0.671176,0.122089,4.84372,0.305969,,0.0827807,19.765,-2.42417,89.9511,0.0827807,0.04,-2.1115617007017136,-1.2483744248747826,0.296158,741.0399780273438,,,,"15487"
"Nick Madrigal","CHC",29,118,108,29,24,5,1,0,12,9,6,0,12,2,1,1,4,2,1,0.272972,0.0540896,0.104935,0.515457,0.320595,0.329026,0.289874,0.64962,0.0560536,4.6233,0.305933,,-0.0338954,11.5829,-1.85528,85.8698,-0.0338954,0.3,-1.9632602371275425,0.7500308752059937,0.287776,636.5800170898438,,,,"20521"
"Triston Casas","BOS",122,481,420,98,62,20,2,13,55,51,53,3,113,4,3,0,9,2,1,0.233431,0.110979,0.235918,0.470413,0.323917,0.386752,0.312771,0.710669,0.153321,3.54246,0.285831,,-0.37245,56.105,1.15481,98.1122,-0.37245,-1.55,-1.3933169841766357,-11.223896741867065,0.2823,237.55999755859375,,,,"22514"
"Keston Hiura","MIL",73,285,253,55,32,11,1,12,35,34,23,1,104,7,1,1,4,4,1,0.21823,0.0816726,0.364861,0.223846,0.299587,0.408476,0.310372,0.708063,0.190246,4.72866,0.313175,,-0.0570565,32.7449,0.141874,99.0612,-0.0570565,0.06,-0.36805735528469086,-6.547400418668985,0.281141,510.55999755859375,,,,"20003"
"Nelson Cruz","SDP",85,351,323,78,50,14,0,13,40,45,21,1,82,4,3,0,8,1,1,0.241557,0.0596684,0.232746,0.256366,0.294328,0.409993,0.305935,0.704321,0.168436,2.72013,0.281341,,-0.264765,39.1197,-1.06392,100.258,-0.264765,0,-0.1593109592795372,-9.011746406555176,0.278506,497.1300048828125,,,,"2434"
"Ezequiel Duran","TEX",70,273,254,57,38,12,2,6,28,25,15,1,72,2,1,0,4,5,1,0.223943,0.0536194,0.264251,0.202911,0.27105,0.351138,0.272064,0.622188,0.127196,5.34636,0.288337,,0.243874,23.0368,-8.16986,74.9676,0.243874,0.24,-7.443794772028923,1.3743984550237656,0.275398,618.3800048828125,,,,"23733"
"Cristian Pache","OAK",71,254,233,51,35,10,1,4,23,20,15,0,69,1,1,3,5,3,1,0.21764,0.0590864,0.271587,0.21756,0.267674,0.320125,0.259878,0.587799,0.102485,4.73449,0.291366,,0.0709832,19.007,-10.0762,71.6298,0.0709832,1.4,-8.04890801012516,2.499506115913391,0.267894,738.5599975585938,,,,"19948"
"Mark Mathias","TEX",31,116,104,23,15,5,0,3,13,11,10,0,30,2,1,0,2,2,1,0.225834,0.0849541,0.262154,0.324062,0.301167,0.36417,0.294104,0.665337,0.138336,4.53189,0.289614,,0.0498841,11.8346,-1.44288,90.5276,0.0498841,0.14,-1.1878331862390041,-0.045345455408096313,0.25883,749.1900024414062,,,,"18032"
"José Azocar","SDP",44,151,141,35,25,6,1,2,17,14,7,0,37,1,1,0,3,4,1,0.24505,0.0476108,0.245042,0.194296,0.284155,0.348983,0.277791,0.633138,0.103933,5.88005,0.314112,,0.251549,13.4331,-3.83333,81.0141,0.251549,1.21,-3.079318016767502,0.43469858169555664,0.255754,748.3300170898438,,,,"18821"
"Tyler Heineman",,25,87,79,18,13,3,0,1,8,8,5,0,14,1,1,1,2,1,0,0.227134,0.0622123,0.164158,0.378979,0.284025,0.331132,0.272505,0.615157,0.103999,3.75249,0.258074,,-0.0225394,7.36801,-2.57178,73.1329,-0.0225394,0.29,-2.7359912153333426,2.237916737794876,0.254784,999,,,,"13897"
"Darin Ruf","NYM",50,185,161,36,23,7,0,6,21,22,20,0,50,2,1,0,3,1,0,0.223523,0.108861,0.271523,0.400928,0.316772,0.382624,0.309965,0.699396,0.159101,2.51199,0.283028,,-0.169658,21.1663,0.0322252,105.173,-0.169658,-0.23,0.9410782009363174,-4.7544760555028915,0.252524,725.1300048828125,,,,"9929"
"Yu Chang","BOS",30,105,95,21,13,5,0,3,12,12,8,0,31,1,1,0,1,1,0,0.22184,0.0726882,0.293257,0.247865,0.286694,0.384424,0.294432,0.671118,0.162584,4.12983,0.288115,,-0.029429,10.7242,-1.27683,89.6116,-0.029429,0.16,-1.2762492317706347,0.23794236034154892,0.251851,999,,,,"14773"
"Carter Kieboom","WSN",51,201,178,41,28,8,1,4,20,18,19,1,46,3,1,0,4,1,0,0.229515,0.0943796,0.230658,0.409176,0.311728,0.343937,0.292612,0.655666,0.114422,3.13442,0.28778,,-0.169037,20.2404,-2.73496,85.9,-0.169037,-0.8,-3.460632175207138,-0.9570092707872391,0.245966,731.0599975585938,,,,"19958"
"Andy Ibáñez","DET",25,87,80,19,13,4,0,2,9,9,5,0,14,1,1,0,1,1,0,0.242819,0.0625532,0.166313,0.376117,0.294911,0.38143,0.29595,0.676341,0.138612,3.96262,0.270177,,-0.034376,8.97842,-0.95177,93.1255,-0.034376,0.34,-0.7061790302395821,0.20917180180549622,0.238232,749.97998046875,,,,"18819"
"Zack Collins",,24,70,61,12,7,3,0,2,7,8,8,0,23,1,0,0,1,0,0,0.194415,0.120303,0.322804,0.37268,0.296172,0.346132,0.287614,0.642304,0.151717,2.48527,0.264831,,-0.0562423,6.80928,-1.23728,85.8361,-0.0562423,-0.64,-1.1778390184044838,1.1860802173614502,0.236193,999,,,,"19181"
"Dalton Guthrie","PHI",52,174,161,37,26,8,1,3,18,16,10,0,40,2,1,1,3,4,1,0.231546,0.0549023,0.232189,0.236456,0.281557,0.344991,0.275629,0.626549,0.113445,5.04894,0.289118,,0.253041,15.2107,-4.7255,74.334,0.253041,2.29,-4.946019202470779,1.3218938708305359,0.235389,999,,,,"21293"
"Adam Engel","SDP",71,241,223,49,33,10,1,5,27,22,13,0,68,4,1,0,3,8,2,0.220392,0.0522737,0.282741,0.184882,0.274303,0.339761,0.27158,0.614064,0.11937,6.31081,0.293994,,0.505605,20.2901,-7.32168,76.7669,0.505605,2.12,-6.012552917003632,0.11373305320739746,0.233685,737.0599975585938,,,,"15082"
"Cooper Hummel","SEA",29,104,90,19,12,4,0,2,11,9,11,0,30,2,1,0,2,1,0,0.209474,0.110344,0.291182,0.378952,0.307256,0.336478,0.289715,0.643735,0.127004,4.52638,0.286169,,0.0239458,10.2298,-1.65385,92.2773,0.0239458,-2.43,-0.8792155757546425,-0.2106328010559082,0.233117,730.9600219726562,,,,"19458"
"Ryan McKenna","BAL",32,95,85,20,13,4,1,2,11,9,8,0,29,1,0,1,2,2,0,0.232063,0.0845398,0.301668,0.280241,0.305176,0.370274,0.298334,0.67545,0.138211,5.194,0.319433,,0.0731985,9.97062,-0.858562,93.8079,0.0731985,0.43,-0.586699053645134,-0.32684338092803955,0.220789,999,,,,"19928"
