Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Jake Meyers","HOU",62,233,211,51,34,10,1,5,26,26,16,0,65,3,2,1,2,4,1,0.239591,0.0670457,0.278768,0.240507,0.299288,0.374616,0.296461,0.673904,0.135025,4.72845,0.316822,-0.0676274,0.0602636,24.1395,-2.45455,92.8222,-0.00736385,1.65,-1.8859066306613386,2.3747596740722656,0.829092,721.8099975585938,2.86341,2.40786,1.09842,"20308"
"Joey Votto","CIN",112,473,407,94,55,20,1,18,53,59,57,1,117,6,2,0,7,1,0,0.230797,0.121047,0.246869,0.490328,0.332287,0.418129,0.33,0.750415,0.187332,2.47526,0.275868,-1.56901,-0.405908,61.729,7.61492,105.925,-1.97492,-0.236267,1.2828401327133179,-9.467371553182602,0.812456,431.94000244140625,2.06586,0.960634,0.477205,"4314"
"Luis Guillorme","NYM",66,241,211,55,44,9,1,2,24,18,26,1,36,2,1,1,7,1,1,0.261064,0.106533,0.149562,0.712297,0.343778,0.332374,0.304714,0.676153,0.0713102,2.73543,0.306319,-0.21812,-0.349714,26.5657,-0.962272,96.7547,-0.567834,0.11825,-1.4612779021263123,1.2731549963355064,0.80801,737.75,1.55549,-0.652447,1.37739,"16451"
"AJ Pollock","SEA",97,384,353,88,55,18,1,14,43,45,24,1,78,3,3,1,6,4,1,0.248808,0.0623592,0.203159,0.306948,0.300684,0.421804,0.313373,0.722488,0.172995,3.62809,0.280969,-0.440379,-0.0329402,44.9785,1.10567,108.98,-0.473319,-0.936038,3.403797000646591,-7.9837846755981445,0.802212,421.75,5.50007,1.25157,0.544557,"9256"
"Carlos Santana","PIT",122,505,428,95,60,18,0,17,56,58,71,2,83,2,3,1,7,1,0,0.222712,0.141021,0.164405,0.857764,0.334815,0.387462,0.321132,0.722277,0.16475,1.97071,0.236146,-0.479443,-0.445613,62.3665,4.57177,106.383,-0.925056,-0.799642,2.822977662086487,-12.206370413303375,0.800288,419.7900085449219,0.916312,0.737612,0.542859,"2396"
"Kevin Newman","CIN",106,422,391,102,75,20,2,5,43,37,23,0,53,3,3,3,6,7,2,0.261332,0.0534409,0.126752,0.421617,0.30483,0.359654,0.292452,0.664485,0.0983218,4.4596,0.290293,0.134261,0.140012,42.4647,-5.79893,80.2505,0.274273,-1.95459,-9.410753965377808,2.7369028329849243,0.790327,479.4599914550781,3.95899,0.0129985,1.05543,"17696"
"Randal Grichuk","COL",129,525,490,126,77,25,3,21,64,71,27,0,117,5,4,1,9,3,1,0.257982,0.0507098,0.222518,0.227891,0.300365,0.4485,0.32332,0.748865,0.190518,3.72842,0.296727,-0.550508,-0.352684,65.6824,5.66068,93.4745,-0.903192,-3.17621,-4.882864356040955,-5.281176328659058,0.787124,248.5800018310547,3.12277,-0.434429,0.488643,"10243"
"Jonathan Aranda","TBR",86,338,303,75,51,15,1,8,38,40,27,1,81,5,2,1,4,2,1,0.248486,0.0800122,0.240878,0.33217,0.31906,0.389116,0.311822,0.708176,0.14063,3.60914,0.31073,-0.122586,-0.124415,39.1837,0.557078,101.692,-0.247,1.12137,0.4066565930843353,-4.001711845397949,0.784031,481.9800109863281,2.51266,0.171444,0.692795,"21837"
"Jared Walsh","LAA",108,437,398,96,57,19,1,18,49,56,32,3,120,4,3,1,4,2,1,0.240739,0.072741,0.274776,0.264729,0.301954,0.430273,0.316111,0.732228,0.189534,3.13483,0.297126,-0.444014,-0.377366,52.1916,2.21023,104.279,-0.82138,0.409262,1.283407986164093,-7.747242838144302,0.783064,343.7900085449219,1.92607,-0.808217,0.389612,"18607"
"Nick Ahmed","ARI",92,353,324,76,50,18,2,7,37,36,24,1,79,2,2,1,7,4,2,0.232939,0.0673212,0.22331,0.30147,0.287711,0.357727,0.283566,0.645438,0.124789,4.43808,0.286372,0.38809,-0.19655,33.0316,-7.34391,79.4186,0.19154,-0.474572,-8.251838639378548,3.8035146296024323,0.780304,624.22998046875,2.01321,0.358642,0.678183,"12147"
"Trey Mancini","CHC",118,492,438,108,70,21,1,15,53,55,43,1,113,7,3,1,9,0,0,0.246097,0.0881785,0.229245,0.384648,0.321592,0.404964,0.318796,0.726556,0.158867,2.23075,0.295228,-0.379763,-0.516918,59.7816,3.53648,106.537,-0.896681,-0.867187,2.7804279923439026,-11.527443170547485,0.772882,259.25,2.25553,-0.610481,0.321416,"15149"
"Jesús Sánchez","MIA",69,273,247,59,36,11,2,11,31,34,22,0,71,3,1,0,4,1,1,0.238335,0.0791813,0.261194,0.303151,0.304964,0.425326,0.317666,0.73029,0.186991,3.74085,0.289497,-0.378953,-0.189667,32.9159,1.71672,106.842,-0.56862,-0.65898,1.6002641320228577,-3.5313826203346252,0.761108,447.8800048828125,5.45668,1.43587,0.795657,"19913"
"Emmanuel Rivera","ARI",89,336,308,76,48,15,2,11,38,37,23,0,75,3,1,1,5,2,1,0.245408,0.0675272,0.223286,0.302425,0.302742,0.41231,0.311879,0.715053,0.166903,3.90208,0.290304,0.122592,-0.344428,39.0117,0.569717,98.7786,-0.221836,-0.811839,-0.6989297121763229,-3.4510287046432495,0.751896,685.72998046875,3.20949,-2.09783,0.677862,"19890"
"Brett Baty","NYM",48,192,171,42,28,8,0,6,23,22,17,0,48,2,1,1,2,1,0,0.245938,0.0874366,0.249574,0.350344,0.320505,0.403499,0.319107,0.724003,0.157561,2.73792,0.303554,-0.262265,-0.0825894,23.4188,1.43004,106.753,-0.344854,-0.28799,1.140165239572525,-0.3944067507982254,0.7395,422.80999755859375,6.7137,1.87614,1.18251,"26123"
"Will Brennan","CLE",74,307,280,75,53,16,1,5,32,32,21,1,44,3,2,1,3,7,2,0.267472,0.0691002,0.144701,0.477537,0.32384,0.386396,0.312136,0.710236,0.118924,4.83128,0.301231,-0.273562,0.248176,35.7355,0.583695,103.148,-0.0253867,-1.02133,1.063678028061986,-3.8143898248672485,0.739227,471.8800048828125,3.25118,-2.18616,1.26796,"25660"
"Alex Call","WSN",81,303,266,62,39,13,1,9,36,31,30,0,65,5,2,1,4,6,2,0.23288,0.0975202,0.21503,0.453519,0.318231,0.386311,0.312162,0.704542,0.15343,4.62244,0.275196,-0.218382,0.118087,35.2165,0.58148,99.2679,-0.100295,-0.01293,-0.35792460292577744,-2.9109142953529954,0.726799,708.6900024414062,2.51293,-2.5574,0.849258,"19296"
"Jake Rogers","DET",35,131,116,23,13,5,1,5,14,14,11,0,43,2,1,1,1,1,0,0.201943,0.086493,0.325272,0.26591,0.280533,0.379948,0.290726,0.660482,0.178005,4.77112,0.269423,-0.0729772,-0.046935,12.9776,-1.97595,89.4376,-0.119912,1.68466,-1.6742735356092453,4.410383582115173,0.72461,740.0599975585938,1.02124,1.38232,1.30512,"19452"
"Jack Suwinski","PIT",92,365,321,71,41,15,1,14,42,42,37,1,110,4,2,1,4,4,2,0.222259,0.101473,0.302814,0.3351,0.308035,0.409344,0.31439,0.717379,0.187085,3.97098,0.287145,-0.113777,-0.0825819,43.0269,1.34499,101.773,-0.196359,-0.462491,0.5545475333929062,-5.946774750947952,0.721556,469.4599914550781,2.61494,1.89694,0.523668,"22244"
"Taylor Walls","TBR",70,264,230,47,30,11,1,5,30,23,29,1,68,1,2,1,3,6,2,0.204469,0.111442,0.259856,0.428862,0.296146,0.325594,0.279212,0.621739,0.121125,5.18695,0.266377,0.103636,0.0886679,23.7478,-6.39431,79.038,0.192304,2.51645,-6.126638934016228,4.354328751564026,0.720283,598.97998046875,1.85013,0.316084,1.01545,"22458"
"Cavan Biggio","TOR",69,263,224,49,30,12,1,7,32,26,34,0,70,3,2,1,2,3,1,0.218504,0.127943,0.264982,0.482837,0.326,0.364639,0.309047,0.690638,0.146135,4.29188,0.283918,-0.0989875,0.0112237,29.9095,-0.145977,101.773,-0.0877638,0.352013,0.43673231452703476,-1.9528502523899078,0.719808,601.0399780273438,3.179,0.38143,0.826655,"19252"
"Connor Wong","BOS",47,152,139,34,21,8,1,4,16,17,9,0,44,2,1,1,1,2,1,0.240701,0.0572089,0.291041,0.196567,0.290565,0.398602,0.300394,0.689166,0.157901,4.26378,0.317743,0.173443,-0.18242,16.2206,-1.12718,89.3742,-0.00897703,0.216849,-1.8230249667540193,3.8260459899902344,0.717659,674.27001953125,1.91338,-0.599634,1.38948,"19896"
"Daniel Vogelbach","NYM",93,359,301,68,43,11,1,13,40,43,55,1,88,2,1,0,6,0,0,0.225546,0.152091,0.245318,0.619974,0.347131,0.396792,0.331094,0.743923,0.171246,1.81226,0.272874,-0.842757,-0.426668,47.1305,6.08751,115.081,-1.26942,0,4.920701265335083,-10.031591415405273,0.697534,606.6900024414062,2.11745,-0.306271,0.403322,"14130"
"James McCann","BAL",71,259,236,55,38,9,1,7,26,27,17,0,69,3,2,1,5,2,1,0.23158,0.0645594,0.265634,0.243039,0.287903,0.361017,0.286104,0.64892,0.129437,3.41658,0.294104,-0.165898,-0.200799,24.7159,-4.85762,85.1734,-0.366697,0.0109599,-4.681779652833939,3.039676498621702,0.692486,622.75,1.88062,-0.663546,0.937944,"12859"
"Hunter Dozier","KCR",117,471,426,99,61,21,4,13,50,48,37,0,123,4,3,1,8,4,2,0.232418,0.0784254,0.260507,0.301049,0.298524,0.389819,0.30204,0.688343,0.157401,4.47943,0.293835,-0.886667,-0.457443,50.9598,-2.8826,94.8967,-1.34411,-3.28851,-4.092084765434265,-4.767931580543518,0.688765,445.4599914550781,1.85872,-0.293463,0.275675,"15117"
"Curt Casali","CIN",60,212,183,39,25,7,0,7,23,23,25,1,62,3,1,0,2,0,0,0.212414,0.116232,0.290639,0.399918,0.314481,0.367102,0.30357,0.681583,0.154688,1.95151,0.27582,-0.316457,-0.185543,23.2401,-1.04185,87.8527,-0.502,0.262071,-3.4989901781082153,2.9099535942077637,0.68832,733.6500244140625,1.69408,0.218861,0.938659,"12510"
"Francisco Álvarez","NYM",45,173,151,35,21,7,0,7,20,21,19,1,47,2,1,0,6,1,0,0.229004,0.106934,0.273006,0.391691,0.321419,0.410141,0.320754,0.73156,0.181137,2.35147,0.283332,-0.101492,-0.0661796,21.3333,1.51567,107.897,-0.167672,-1.22251,1.3975532203912735,-0.5265800952911377,0.687363,347.1499938964844,2.81832,1.25571,1.15289,"26121"
"Sal Frelick","MIL",32,129,117,32,23,6,1,2,15,13,9,0,18,1,1,1,2,3,1,0.271615,0.0715827,0.143139,0.500093,0.328711,0.396712,0.31734,0.725423,0.125097,5.37616,0.303844,-0.175161,0.16437,15.5195,0.777807,103.826,-0.0107912,1.11903,0.5622449954971671,1.6083422601222992,0.683334,999,2.627,0.150933,1.66336,"sa3017047"
"Kyle Isbel","KCR",110,401,367,86,56,18,4,9,45,40,27,1,100,5,2,1,4,12,5,0.233995,0.0664253,0.249544,0.266187,0.293078,0.37215,0.292071,0.665229,0.138155,6.26814,0.297189,-0.159135,0.313356,40.2453,-5.63398,87.9711,0.154221,2.34973,-5.365049839019775,-1.299436330795288,0.67984,528.52001953125,5.03954,-0.832918,0.994508,"21614"
"Robbie Grossman","TEX",93,380,325,73,47,15,1,9,43,37,47,1,94,4,3,1,3,7,2,0.224109,0.122949,0.24732,0.497128,0.327395,0.363613,0.309167,0.691008,0.139505,4.50612,0.282923,-0.833173,0.268691,43.255,-0.174601,99.848,-0.564481,-1.02952,-0.6304945275187492,-5.344726085662842,0.678546,690.5800170898438,5.17908,1.00668,0.705543,"5254"
"Korey Lee","HOU",49,167,155,33,21,6,1,5,18,18,10,0,50,1,1,0,4,2,0,0.212289,0.0617278,0.301359,0.204832,0.265685,0.363114,0.274719,0.6288,0.150826,4.47654,0.277112,0.0199891,0.0294156,14.4694,-4.65363,77.4729,0.0494047,1.48874,-4.1900310181081295,5.276093244552612,0.673302,706.3300170898438,1.20138,-0.939207,1.17999,"25543"
"Abraham Toro","MIL",50,191,171,40,26,8,0,6,21,21,16,0,34,3,2,0,2,2,1,0.233987,0.0811915,0.177176,0.458254,0.305375,0.385674,0.304519,0.691049,0.151687,3.81894,0.258267,-0.2234,0.0147098,21.0488,-0.793164,95.059,-0.20869,0.401343,-1.305251568555832,1.169795572757721,0.660563,673.1300048828125,5.02697,0.0615316,1.18481,"19844"
"Ezequiel Duran","TEX",70,273,254,59,37,13,1,8,29,29,15,1,69,2,1,1,3,6,2,0.234312,0.0546222,0.252528,0.216302,0.281281,0.386701,0.290833,0.667981,0.152389,5.04764,0.290737,-0.344699,0.146588,27.1061,-4.10049,88.2181,-0.198111,0.263857,-3.816411241889,1.3982504308223724,0.658763,618.3800048828125,3.30594,0.513448,1.00112,"23733"
"Jordan Luplow","ATL",62,222,194,42,21,9,1,10,27,28,24,0,58,2,1,0,3,3,1,0.214952,0.109066,0.25961,0.420115,0.307952,0.432079,0.323453,0.740031,0.217127,4.44632,0.245979,-0.127504,-0.0140106,27.7454,2.41244,106.038,-0.141514,0.663513,1.4127157777547836,-2.630418598651886,0.654782,749.1900024414062,2.73756,0.783316,0.905271,"16424"
"Lenyn Sosa","CHW",55,216,201,51,35,10,0,6,23,24,11,0,44,2,1,1,6,1,1,0.252617,0.0496718,0.205116,0.242165,0.295178,0.391345,0.299218,0.686522,0.138728,3.13814,0.294969,-0.0657749,-0.176099,22.8705,-1.80477,92.9366,-0.241874,-0.0402948,-1.984944224357605,1.1085412986576557,0.649962,705.9600219726562,3.0404,-2.3636,1.21157,"22896"
"Jarred Kelenic","SEA",96,380,343,74,41,17,1,15,43,44,30,2,101,3,2,1,4,9,3,0.215383,0.0800261,0.266571,0.300206,0.283811,0.400272,0.297305,0.684083,0.184889,5.12229,0.25868,-0.0350047,0.323216,39.6709,-3.75321,97.6363,0.288211,-0.563107,-0.7218960523605347,-5.211150705814362,0.647023,310.55999755859375,2.74152,-0.970323,0.764989,"22558"
"Ryan Kreidler","DET",61,228,201,44,29,9,1,5,23,21,19,0,66,3,3,2,1,5,1,0.216578,0.0833507,0.288515,0.288895,0.290858,0.340781,0.281183,0.631639,0.124203,4.98095,0.290466,-0.117206,0.232741,20.9205,-5.17938,82.7,0.115535,2.33176,-4.327995605766773,3.137537956237793,0.638316,730.0800170898438,3.88568,1.99258,1.1297,"25867"
"Edmundo Sosa","PHI",57,196,181,44,31,8,2,4,23,20,8,0,45,6,1,1,4,4,1,0.245295,0.040205,0.230814,0.174188,0.295602,0.369518,0.292417,0.66512,0.124224,6.28352,0.305824,-0.0853143,0.176454,19.736,-2.70129,85.8133,0.0911398,1.41168,-3.143124580383301,2.616228699684143,0.637857,708.2100219726562,3.35446,1.09161,1.31754,"17022"
"Geraldo Perdomo","ARI",60,216,189,42,30,7,1,3,23,17,21,0,45,3,1,2,2,4,1,0.221605,0.0985873,0.20923,0.47119,0.308748,0.318799,0.28318,0.627547,0.0971941,5.19543,0.275882,0.0554063,0.132454,20.1866,-4.56913,79.155,0.18786,1.41805,-5.055389121174812,3.813558340072632,0.634416,718.52001953125,2.08132,0.218986,1.21491,"22799"
"Mauricio Dubón","HOU",79,277,255,63,44,11,1,7,31,29,16,1,44,2,3,2,5,4,2,0.245372,0.0569836,0.158305,0.35996,0.292705,0.372891,0.290964,0.665596,0.127519,3.83375,0.269925,0.0927591,-0.398902,27.5884,-4.1403,88.9412,-0.306143,0.170808,-3.7592186331748962,0.9618679881095886,0.634219,719.8300170898438,2.83499,-0.722006,0.982449,"16530"
"Roberto Pérez","SFG",45,162,143,29,19,4,0,5,16,16,16,0,53,1,1,1,2,0,0,0.199885,0.10157,0.327538,0.310101,0.286984,0.333706,0.278799,0.62069,0.133821,1.90107,0.276207,-0.347824,-0.199482,14.5681,-3.9902,78.7511,-0.547306,1.70713,-4.491105735301971,5.1706318855285645,0.629395,734.8099975585938,1.12481,-1.35439,1.15955,"2900"
"Jordan Groshans","MIA",60,235,212,53,40,10,0,3,24,21,20,0,45,1,1,1,4,1,0,0.252355,0.0866459,0.192454,0.450216,0.319438,0.347655,0.297899,0.667093,0.0952997,2.45481,0.304811,-0.142213,-0.119232,24.6892,-2.21434,93.3259,-0.261445,-1.42128,-2.0858753323554993,0.12878966331481934,0.62567,695.5399780273438,1.94935,-3.11816,1.23553,"23794"
"Kyle Lewis","ARI",76,315,279,66,43,11,0,12,36,36,32,0,87,2,1,0,5,3,1,0.236123,0.100365,0.277685,0.361433,0.317448,0.403988,0.318101,0.721436,0.167866,2.99593,0.298015,-0.278191,-0.062008,38.073,2.08893,103.033,-0.340199,-0.463878,0.7688514292240143,-5.398931980133057,0.62555,569.8300170898438,4.71778,1.19057,0.676045,"19508"
"Aaron Hicks","NYY",95,374,319,70,47,12,1,9,43,36,48,1,88,3,3,1,6,6,2,0.218173,0.128895,0.235253,0.547899,0.324302,0.353305,0.303513,0.677607,0.135132,4.61744,0.268333,0.134729,0.12595,40.9596,-1.85408,95.9198,0.260679,-1.1156,-1.4863494634628296,-4.918092131614685,0.61496,567.3800048828125,0.869705,0.000570354,0.659126,"5297"
"Matt Vierling","DET",102,372,339,85,59,16,3,8,39,35,25,0,76,4,4,1,5,8,3,0.252232,0.0664884,0.202866,0.327745,0.307151,0.382834,0.302096,0.689986,0.130602,5.17807,0.299595,0.0111256,0.243287,40.2955,-2.262,97.4639,0.254412,-1.06033,-0.8077415227890015,-5.222331881523132,0.61149,488.44000244140625,2.77875,-0.0632042,1.00734,"21558"
"Andrew Knizner","STL",57,197,176,39,28,7,0,4,21,18,17,0,41,3,1,1,6,0,0,0.221002,0.0845439,0.208848,0.404811,0.298316,0.326077,0.280711,0.624394,0.105076,2.15609,0.266333,-0.0556112,-0.229467,18.0196,-4.55343,80.0798,-0.285078,-0.316942,-4.782071977853775,4.080053865909576,0.60506,727.5,1.48103,1.15567,1.10165,"19514"
"Rob Refsnyder","BOS",55,204,179,46,31,10,0,5,25,22,19,0,55,3,2,0,2,2,0,0.256617,0.093262,0.268135,0.347817,0.335193,0.403002,0.325578,0.738195,0.146385,3.49432,0.335204,-0.192323,0.0404383,25.8904,2.56569,107.154,-0.151885,-0.552196,1.4902888387441635,-2.3006394505500793,0.597066,743.75,4.04959,0.576479,1.24117,"13770"
"Riley Adams","WSN",58,207,183,38,23,9,1,6,21,21,18,0,68,5,1,0,2,1,0,0.209051,0.0866259,0.32581,0.265879,0.295989,0.363016,0.293722,0.659005,0.153965,2.98293,0.291437,-0.191208,-0.12537,21.0848,-2.6414,86.6588,-0.316578,-2.25869,-3.5327982902526855,2.212886333465576,0.59441,748.0800170898438,1.95408,1.73171,0.976316,"19864"
"Juan Yepez","STL",83,332,301,75,44,16,1,15,40,46,24,0,74,3,3,1,5,1,0,0.248823,0.0712768,0.222549,0.320274,0.306751,0.451712,0.327332,0.758463,0.202889,2.53236,0.278528,-0.305146,-0.258451,42.5752,4.63561,112.467,-0.563598,-1.30088,4.1668771505355835,-9.391176581382751,0.592306,334,4.52137,-0.739018,0.636102,"18400"
"Cooper Hummel","SEA",29,104,91,19,13,4,0,2,12,10,11,0,31,1,1,0,1,1,0,0.212277,0.105238,0.301693,0.348824,0.303911,0.338689,0.28886,0.6426,0.126412,4.07609,0.290952,-0.0918195,-0.00388443,10.1593,-1.72438,91.6742,-0.0957039,1.17626,-1.0693879500031471,3.39561665058136,0.591792,730.9600219726562,2.03957,1.64321,1.49353,"19458"
"Oscar Colas","CHW",83,340,315,78,49,13,1,14,37,41,19,2,90,3,2,1,4,3,1,0.248339,0.055689,0.26581,0.209507,0.296346,0.435326,0.315404,0.731672,0.186987,3.81897,0.300974,-0.198348,-0.164448,40.4145,1.52867,104.181,-0.362796,-2.60283,1.2631015479564667,-6.771718263626099,0.590909,999,7.29408,0.271617,0.731007,"sa3018099"
"Tommy Pham","NYM",91,385,336,78,53,14,1,10,47,38,42,1,97,4,2,1,7,7,2,0.231266,0.108111,0.253128,0.427102,0.321178,0.365282,0.305892,0.68646,0.134016,4.67797,0.29417,0.225512,0.203864,42.851,-1.17906,97.5724,0.429376,-0.430037,-0.6395952701568604,-6.354850560426712,0.589587,388.8500061035156,5.53638,1.01049,0.652043,"2967"
"Luke Voit",,89,361,318,73,44,13,0,16,42,48,35,0,109,6,2,0,6,1,0,0.231047,0.0957721,0.301385,0.317773,0.31506,0.425957,0.324536,0.741016,0.194909,1.91224,0.293444,-0.843709,-0.359819,45.459,4.23586,110.525,-1.20353,-0.431992,3.135400414466858,-9.363792836666107,0.585616,443.6700134277344,4.47649,-0.212664,0.468969,"14811"
"Donny Sands","DET",46,172,154,36,26,7,0,4,17,17,15,0,36,1,1,0,1,1,0,0.234931,0.0884915,0.210121,0.421146,0.306004,0.348043,0.291631,0.654047,0.113112,2.19873,0.282743,-0.103649,-0.110837,17.1764,-2.47299,90.0761,-0.214486,-1.36618,-2.133491799235344,2.2190680503845215,0.583647,747.6300048828125,2.26545,-0.386961,1.3012,"18603"
"Sam Haggerty","SEA",62,209,187,42,28,9,1,4,25,19,17,1,57,3,1,1,2,11,2,0.226492,0.0805801,0.271903,0.296356,0.298724,0.355963,0.289211,0.654687,0.129472,6.43768,0.298981,-0.361349,1.13713,20.5271,-3.41596,91.9217,0.775784,1.75319,-1.1276888251304626,-0.051866888999938965,0.576384,704.7100219726562,3.86625,0.780248,1.50341,"18054"
"Gavin Sheets","CHW",86,330,300,73,46,13,0,13,35,43,25,0,71,2,2,1,5,1,0,0.2432,0.0747955,0.21615,0.346035,0.30391,0.42308,0.316554,0.72699,0.17988,2.02051,0.27458,-0.556323,-0.221352,39.4872,1.78332,104.979,-0.777675,-0.725944,1.0999115705490112,-6.567752480506897,0.559649,512,4.23311,0.776719,0.670096,"19901"
"Luke Maile","CIN",45,157,139,30,20,7,0,3,15,15,14,0,42,2,1,0,3,0,0,0.219066,0.0900509,0.270945,0.332358,0.298779,0.342231,0.28664,0.64101,0.123165,2.07241,0.286602,-0.108815,-0.122471,15.0564,-2.87927,76.2762,-0.231286,1.15352,-4.554703414440155,4.604848861694336,0.559371,750.4199829101562,2.27972,1.08904,1.28079,"13355"
"Eric Hosmer","CHC",105,426,386,104,75,18,1,10,44,48,35,2,72,3,2,1,9,2,1,0.268922,0.0816887,0.168905,0.483637,0.331865,0.398874,0.320034,0.730739,0.129952,2.67774,0.305526,-1.1158,-0.469762,52.2169,3.48325,107.397,-1.58557,-1.53776,2.019536256790161,-10.6779226064682,0.556315,483.5400085449219,1.83615,0.223057,0.843997,"3516"
"Matt Mervis","CHC",61,252,229,57,34,12,1,10,29,33,17,1,55,3,2,1,3,1,0,0.247046,0.0689235,0.217523,0.316856,0.306941,0.434675,0.321128,0.741616,0.187629,3.2824,0.281935,-0.0963161,-0.141279,31.1526,2.28291,108.157,-0.237595,0.524877,2.117495521903038,-5.159716427326202,0.548687,999,3.73043,-0.198244,0.933628,"sa3015051"
"Harold Ramírez","TBR",110,442,411,114,82,23,1,8,46,52,20,1,74,7,3,0,6,4,2,0.277839,0.044612,0.16761,0.266165,0.319688,0.399496,0.314462,0.719184,0.121657,3.40754,0.318922,0.00547805,-0.417843,52.1608,1.65494,103.526,-0.412365,-0.314654,1.3688522577285767,-10.616750687360764,0.54771,374.3999938964844,2.5296,-0.109105,1.02144,"14387"
"LaMonte Wade Jr.","SFG",99,381,331,76,47,15,2,13,45,42,40,1,79,6,2,2,2,3,1,0.230005,0.105617,0.207976,0.507834,0.321686,0.40338,0.319004,0.725066,0.173375,4.13872,0.261895,-0.501132,-0.0821818,46.4014,2.8043,106.682,-0.583314,-1.8425,2.3299933671951294,-9.629632234573364,0.544524,489.3800048828125,2.95683,1.32213,0.391924,"18126"
"Tyler Freeman","CLE",36,138,126,34,25,7,1,2,16,14,7,0,17,4,1,0,3,2,1,0.272067,0.0507126,0.122581,0.413707,0.327789,0.379458,0.312469,0.707247,0.107391,4.55487,0.301064,0.0615877,-0.148568,16.0847,0.298614,103.383,-0.0869805,-0.367256,0.4385863468050957,0.28270405530929565,0.537408,750.9600219726562,1.49272,0.114389,1.61151,"22532"
"Rougned Odor",,78,299,269,57,32,12,1,11,33,36,22,1,75,5,2,1,3,3,1,0.210265,0.0720489,0.251682,0.28627,0.279951,0.388127,0.291966,0.668078,0.177862,4.30102,0.246333,0.0590321,-0.115968,29.9348,-4.21892,87.8984,-0.0569358,-1.7012,-4.190460663288832,-0.4991229772567749,0.534609,742.0999755859375,2.80624,0.0679052,0.618195,"12282"
"Kevin Plawecki","PIT",42,145,131,32,24,6,0,2,14,14,10,0,25,2,1,1,3,0,0,0.247669,0.0698698,0.174834,0.399634,0.30933,0.350307,0.293691,0.659637,0.102638,1.68263,0.289178,-0.298886,-0.178562,14.6904,-1.84433,89.0967,-0.477449,-0.626677,-2.280440479516983,2.6060559153556824,0.531386,750.4600219726562,2.02184,0.721053,1.46975,"13807"
"Yainer Diaz","HOU",34,111,104,27,18,5,0,4,12,14,6,0,22,1,1,0,1,0,0,0.25636,0.0527205,0.197621,0.266776,0.297954,0.408614,0.307492,0.706567,0.152253,1.73625,0.290552,-0.00425976,-0.0931917,12.5218,-0.199226,100.609,-0.0974514,0.619171,-0.021150164306163788,1.5318148136138916,0.53065,553.9000244140625,3.34822,1.26304,1.53937,"23003"
"Brian Serven","COL",63,231,209,48,31,9,1,7,24,24,15,0,51,3,2,2,4,1,0,0.227126,0.0649074,0.220299,0.294633,0.286431,0.375255,0.290681,0.661686,0.148128,3.28233,0.266673,-0.141862,-0.155003,22.8897,-3.4947,71.1567,-0.296865,0.453058,-8.029278934001923,5.319362163543701,0.530588,718.3099975585938,1.61032,-0.851647,0.968908,"19422"
"Blake Sabol","SFG",32,117,107,26,17,5,0,3,12,12,10,0,34,0,0,0,1,1,0,0.239924,0.0859671,0.286596,0.299959,0.307086,0.375049,0.301654,0.682134,0.135125,3.90756,0.32239,-0.0681962,-0.0105813,12.667,-0.754553,94.6286,-0.0787775,-0.466862,-0.7997723445296288,2.0072487592697144,0.530366,999,4.02186,-0.348715,1.52115,"sa3010269"
"Mike Brosseau","MIL",51,176,156,36,23,7,0,6,19,20,15,0,50,3,1,0,1,2,0,0.22993,0.0841471,0.286774,0.293426,0.308422,0.388886,0.30811,0.697308,0.158957,3.77269,0.298113,-0.423541,0.170132,19.8666,-0.228325,97.5146,-0.253409,-0.000346131,-0.7608641386032104,-0.15769412307417952,0.524367,749.5999755859375,2.96522,1.48171,1.20761,"19683"
"Sean Bouchard","COL",53,199,176,44,25,11,1,7,25,24,19,0,52,2,2,0,2,3,1,0.250916,0.0950435,0.262745,0.361733,0.32771,0.45177,0.338415,0.77948,0.200855,4.95074,0.312425,-0.0484495,-0.0432389,27.3243,4.53852,103.796,-0.0916885,0.243823,0.787099651992321,-2.529975563287735,0.52095,605.9400024414062,4.24864,0.407026,1.19998,"21270"
"Jordan Walker","STL",84,357,325,81,53,17,1,10,41,39,25,1,87,4,3,1,4,8,2,0.250163,0.0690129,0.243585,0.283322,0.308439,0.401122,0.310036,0.709561,0.150959,5.14512,0.309955,-0.434895,0.483447,40.9099,0.082388,100.452,0.0485519,-2.0607,0.233021330088377,-7.003093719482422,0.516846,999,5.69494,-1.36196,0.844496,"sa3014464"
"Josh Lowe","TBR",69,276,246,56,34,13,1,7,31,30,26,1,90,2,2,1,2,8,2,0.22558,0.0933148,0.326889,0.285463,0.301714,0.373786,0.297533,0.6755,0.148206,5.70849,0.323157,-0.0628753,0.680611,28.9153,-2.68083,91.7661,0.617736,0.373545,-1.9840959906578064,-2.2170629501342773,0.508985,469.6300048828125,5.47917,1.12035,1.06253,"19953"
