splits,gamesPlayed,runs,hits,atBats,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,groundIntoTriplePlay,plateAppearances,totalBases,leftOnBase,catchersInterference,pickoffs,atBatsPerHomeRun,full_name,position,position_type,team,game_location,opp,order,DKPts,note,team_hits,team_singles,team_rbi,team_runs,team_doubles,team_triples,team_homeRuns,team_strikeOuts,team_baseOnBalls,team_hitByPitch,team_stolenBases,season,game_date,team_DKPts,singles,bats,doubles,triples,homeRuns,rbi,baseOnBalls,hitByPitch,strikeOuts,intentionalWalks,flyOuts,groundOuts,sacFlies,sacBunts,launchSpeed,launchAngle,distance,DKPts_splits,wOBA,AVG,OBP,SLG,OPS,ISO,SB_perAtBat,DKPts_share,hits_share,runs_share,singles_share,doubles_share,triples_share,homeRuns_share,rbi_share,stolenBases_share,baseOnBalls_share,exWOBA,RotoName,opp_pitcher_id,Roster Position,Salary,opp_pitcher_hand
vs_RHP,1,0,0,1,0,0,.---,0,0,1,0,0,0,0,-.--,amed rosario,SS,Hitter,NYM,away,MIA,8,0,b-,2,2,0,0,0,0,0,8,1,0,0,2019,2019-05-19,8,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,amedrosar,645261,SS,4200.0,R
vs_LHP,1,0,1,4,0,0,.---,0,0,4,1,1,0,0,-.--,amed rosario,SS,Infielder,NYM,away,MIA,8,3,0,5,4,4,4,0,0,1,11,5,0,1,2019,2019-07-12,53,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,86.4,17.5,243.0,3.0,0.2175,0.25,0.25,0.25,0.5,0.0,0.0,0.0566037735849056,0.2,0.0,0.25,,,0.0,0.0,0.0,0.0,0.2191259930336209,amedrosar,592761,SS,3500.0,L
vs_RHP,1,0,2,4,1,0,.000,0,0,4,2,1,0,0,-.--,amed rosario,,Infielder,NYM,away,MIA,-1,6,,8,5,4,4,1,0,2,12,6,0,0,2019,2019-07-13,68,2.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.475,20.75,236.5,6.0,0.435,0.5,0.5,0.5,1.0,0.0,0.0,0.088235294117647,0.25,0.0,0.4,0.0,,0.0,0.0,,0.0,0.276047851629604,amedrosar,668678,SS,3900.0,R
vs_LHP,1,1,1,1,0,0,.---,0,0,1,2,0,0,0,-.--,amed rosario,SS,Infielder,NYM,away,MIA,9,7,0,12,8,6,6,2,0,2,7,2,2,0,2019,2019-07-14,84,0.0,R,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.6,17.0,287.0,7.0,1.217,1.0,1.0,2.0,3.0,1.0,0.0,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.0,0.5,,0.0,0.0,,0.0,0.7782734715808671,amedrosar,645261,SS,3800.0,R
vs_RHP,1,1,1,4,0,0,.---,0,0,4,1,2,0,0,-.--,amed rosario,SS,Infielder,NYM,away,NYY,7,7,,9,7,5,5,1,0,1,9,0,0,0,2019,2019-06-11,56,1.0,R,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,87.26666666666667,7.0,110.33333333333331,7.0,0.2175,0.25,0.25,0.25,0.5,0.0,0.0,0.125,0.1111111111111111,0.2,0.1428571428571428,0.0,,0.0,0.2,,,0.110726825938784,amedrosar,547888,SS,3700.0,R
vs_LHP,1,0,1,5,0,0,.---,0,0,5,2,2,0,0,-.--,amed rosario,SS,Infielder,NYM,away,NYY,7,7,0,11,6,10,10,2,0,3,6,5,1,0,2019,2019-06-11,110,0.0,R,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,88.36666666666667,14.0,206.66666666666663,7.0,0.2434,0.2,0.2,0.4,0.6000000000000001,0.2,0.0,0.0636363636363636,0.0909090909090909,0.0,0.0,0.5,,0.0,0.1,,0.0,0.2310676579700184,amedrosar,572020,SS,3700.0,L
vs_LHP,1,0,1,4,0,1,1.000,0,0,4,1,2,0,0,-.--,amed rosario,SS,Infielder,NYM,away,MIL,8,8,0,7,6,1,1,1,0,0,12,3,0,1,2019,2019-05-03,35,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80.1,17.5,71.5,5.0,0.0,0.25,0.25,0.0,0.25,-0.25,0.25,0.2285714285714285,0.1428571428571428,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,amedrosar,605540,SS,4200.0,R
vs_LHP,1,0,1,7,0,0,.---,0,0,7,3,1,0,0,-.--,amed rosario,SS,Infielder,NYM,away,MIL,7,10,0,10,8,3,3,0,1,1,17,1,1,1,2019,2019-05-04,63,0.0,R,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,108.8,8.0,167.0,10.0,0.2184285714285714,0.1428571428571428,0.1428571428571428,0.4285714285714285,0.5714285714285714,0.2857142857142857,0.0,0.1587301587301587,0.1,0.0,0.0,,1.0,0.0,0.3333333333333333,0.0,0.0,0.3636830293748984,amedrosar,461829,SS,4100.0,L
vs_RHP,1,0,3,4,1,0,.000,0,0,4,4,0,0,0,-.--,amed rosario,SS,Infielder,NYM,away,MIL,2,11,0,6,3,2,2,2,0,1,9,1,0,0,2019,2019-05-05,39,2.0,R,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.36666666666667,8.333333333333334,134.66666666666666,11.0,0.73925,0.75,0.75,1.0,1.75,0.25,0.0,0.282051282051282,0.5,0.0,0.6666666666666666,0.5,,0.0,0.0,,0.0,0.439711505084238,amedrosar,605200,SS,4200.0,R
vs_LHP,1,1,1,5,0,0,.---,0,0,5,4,4,0,0,5.00,amed rosario,SS,Infielder,NYM,away,ATL,1,14,0,13,9,10,10,1,0,3,11,4,0,1,2020,2020-07-31,115,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,72.33333333333333,26.666666666666668,131.33333333333334,2.0,0.0,0.2,0.2,0.0,0.2,-0.2,0.0,0.1217391304347826,0.0769230769230769,0.1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0477568745449933,amedrosar,656794,SS,4800.0,L
vs_RHP,1,0,0,4,0,0,.---,0,0,4,0,3,0,0,-.--,amed rosario,SS,Infielder,NYM,away,ATL,9,0,,6,5,1,1,1,0,0,11,5,2,0,2020,2020-08-01,38,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,93.475,13.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.1316749270106728,amedrosar,657053,SS,4800.0,R
vs_LHP,1,0,2,4,0,0,.---,0,0,4,2,2,0,0,-.--,amed rosario,,Infielder,NYM,away,ATL,8,6,0,10,8,0,0,2,0,0,12,5,0,0,2020,2020-08-02,44,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,-4.0,30.0,3.0,0.22075,0.5,0.5,0.25,0.75,-0.25,0.0,0.1363636363636363,0.2,,0.125,0.0,,,,,0.0,0.3080079896622457,amedrosar,657140,SS,5000.0,R
vs_LHP,1,1,1,2,0,0,.---,0,0,2,1,3,0,0,-.--,amed rosario,SS,Infielder,NYM,away,ATL,-1,5,,9,7,7,7,1,0,1,6,8,0,2,2020,2020-08-03,90,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,94.6,-11.0,7.0,2.0,0.0,0.5,0.5,0.0,0.5,-0.5,0.0,0.0555555555555555,0.1111111111111111,0.1428571428571428,0.0,0.0,,0.0,0.0,0.0,0.0,0.2197856797604138,amedrosar,647336,SS,4700.0,R
vs_RHP,1,0,2,4,0,0,.---,0,0,4,2,3,0,0,-.--,amed rosario,SS,Infielder,NYM,away,WSH,7,6,0,12,6,5,5,3,0,3,10,2,0,0,2020,2020-09-27,87,2.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,90.225,9.0,120.5,6.0,0.4415,0.5,0.5,0.5,1.0,0.0,0.0,0.0689655172413793,0.1666666666666666,0.0,0.3333333333333333,0.0,,0.0,0.0,,0.0,0.3211483122593631,amedrosar,608723,SS,3400.0,R
vs_LHP,1,0,3,4,0,0,.---,0,0,4,4,0,0,1,-.--,amed rosario,,Infielder,NYM,away,TOR,9,11,0,7,5,2,2,2,0,0,9,3,0,0,2020,2020-09-12,39,1.0,R,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.5,17.5,290.5,8.0,0.53025,0.75,0.75,0.75,1.5,0.0,0.0,0.282051282051282,0.4285714285714285,0.0,0.2,0.5,,,0.0,,0.0,0.8245260666282268,amedrosar,592662,SS,3400.0,L
vs_RHP,1,0,0,3,0,0,.---,0,0,3,0,4,0,0,-.--,amed rosario,,Infielder,NYM,away,WSH,7,0,0,5,3,3,3,1,0,1,6,3,0,1,2020,2020-09-25,47,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,89.6,-23.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0362760455696946,amedrosar,434671,SS,3000.0,R
vs_RHP,1,0,0,1,0,0,.---,0,0,1,0,0,0,0,-.--,amed rosario,,Hitter,NYM,away,PHI,6,0,a-,7,5,2,2,2,0,0,6,1,1,0,2020,2020-08-16,37,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79.4,-27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0633344672452716,amedrosar,554430,SS,3700.0,R
vs_RHP,1,0,1,4,0,0,.---,0,0,4,1,2,0,0,-.--,amed rosario,SS,Infielder,NYM,away,PHI,9,3,0,12,9,5,5,1,0,2,8,5,0,2,2020,2020-08-14,92,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,72.65,-49.5,3.5,3.0,0.22075,0.25,0.25,0.25,0.5,0.0,0.0,0.0326086956521739,0.0833333333333333,0.0,0.1111111111111111,0.0,,0.0,0.0,0.0,0.0,0.1176250723701717,amedrosar,675921,SS,3700.0,R
vs_RHP,1,0,0,3,0,0,.---,0,0,3,0,0,0,0,-.--,amed rosario,SS,Infielder,NYM,away,PHI,7,0,,6,4,2,2,1,0,1,10,2,0,0,2020,2020-08-15,39,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,63.4,10.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0741398753567231,amedrosar,605400,SS,4100.0,R
vs_LHP,1,0,1,3,1,0,.000,0,0,3,1,0,0,0,-.--,amed rosario,,Infielder,NYM,away,NYY,8,3,,4,3,1,1,0,0,1,6,0,1,0,2020,2020-08-29,25,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.65,5.0,78.0,3.0,0.2943333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.12,0.25,0.0,0.3333333333333333,,,0.0,0.0,,,0.3404407428084522,amedrosar,457918,SS,3000.0,L
vs_RHP,1,0,0,1,0,0,.---,0,0,1,0,1,0,0,-.--,amed rosario,,Infielder,NYM,away,NYY,3,0,,10,7,7,7,2,0,1,14,6,1,0,2020,2020-08-30,83,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,amedrosar,650633,SS,2700.0,R
vs_RHP,1,1,0,0,0,0,.---,0,0,1,0,0,0,0,-.--,amed rosario,,Infielder,NYM,home,PHI,3,4,,17,5,13,14,7,0,5,14,2,2,0,2020,2020-09-06,162,0.0,R,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,0.699,,1.0,,,,,0.0246913580246913,0.0,0.0714285714285714,0.0,0.0,,0.0,0.0,,0.5,0.699,amedrosar,605400,SS,3100.0,R
vs_LHP,1,0,0,3,0,0,.---,0,0,3,0,0,0,0,-.--,amed rosario,SS,Infielder,NYM,home,BAL,9,0,,6,3,2,2,1,0,2,8,1,0,0,2020,2020-09-08,44,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,82.69999999999999,0.5,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0483141428657228,amedrosar,607644,SS,3400.0,L
vs_LHP,1,1,3,4,0,0,.---,0,0,4,3,1,0,0,-.--,amed rosario,SS,Infielder,NYM,home,ATL,8,13,,5,4,2,2,1,0,0,7,6,2,0,2020,2020-09-18,41,3.0,R,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.66666666666667,-18.0,65.33333333333333,13.0,0.66225,0.75,0.75,0.75,1.5,0.0,0.0,0.3170731707317073,0.6,0.5,0.75,0.0,,,0.5,,0.0,0.4230085465385034,amedrosar,608331,SS,3100.0,L
vs_LHP,1,0,0,3,0,0,.---,0,0,3,0,0,0,0,-.--,amed rosario,SS,Infielder,NYM,home,TB,-1,0,0,4,4,1,1,0,0,0,8,3,1,0,2020,2020-09-21,24,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,76.7,48.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.1071026575762933,amedrosar,664126,SS,3100.0,R
vs_LHP,1,0,0,4,0,0,.---,1,0,4,0,4,0,0,-.--,amed rosario,SS,Infielder,NYM,home,TB,7,0,0,10,6,5,5,1,0,3,11,3,1,0,2020,2020-09-22,81,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,40.7,-65.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.1040695703404366,amedrosar,605483,SS,3100.0,L
vs_LHP,1,1,0,2,0,0,.---,0,0,3,0,2,0,0,-.--,amed rosario,,Infielder,NYM,home,MIA,-1,4,0,8,4,3,3,3,0,1,6,2,0,0,2020,2020-08-31,53,0.0,R,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.5,-19.0,6.5,4.0,0.2329999999999999,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0754716981132075,0.0,0.3333333333333333,0.0,0.0,,0.0,0.0,,0.5,0.2936575689105924,amedrosar,669432,SS,2800.0,L
vs_RHP,1,0,0,4,0,0,.---,1,0,4,0,3,0,0,-.--,amed rosario,SS,Infielder,NYM,home,MIA,9,0,0,9,6,5,5,1,0,2,7,4,0,1,2020,2020-08-26,76,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,85.3,-10.333333333333334,35.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.1725517374227793,amedrosar,622694,SS,3100.0,R
vs_LHP,1,0,0,3,0,0,.---,0,0,3,0,5,0,0,-.--,amed rosario,,Infielder,NYM,home,MIA,9,0,,8,6,0,0,2,0,0,1,3,0,0,2020,2020-08-25,34,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80.85,9.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.1321550662702508,amedrosar,641447,SS,3100.0,L
vs_RHP,1,1,0,3,0,0,.---,0,0,3,0,1,0,0,-.--,amed rosario,,Infielder,NYM,home,NYY,7,2,0,6,6,2,2,0,0,0,9,1,0,0,2020,2020-08-30,28,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,83.0,40.5,274.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.5,0.0,,,,0.0,,0.0,0.0472910969607092,amedrosar,665620,SS,2700.0,R
vs_LHP,1,1,1,1,0,0,.---,0,0,1,4,0,0,0,1.00,amed rosario,,Hitter,NYM,home,NYY,8,16,a-,8,3,4,4,4,0,1,4,2,0,1,2020,2020-08-21,64,0.0,R,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.2,20.0,392.0,16.0,1.979,1.0,1.0,4.0,5.0,3.0,0.0,0.25,0.125,0.25,0.0,0.0,,1.0,0.5,0.0,0.0,0.9631207368564136,amedrosar,642528,SS,3300.0,R
vs_LHP,1,0,0,5,0,0,.---,0,0,5,0,0,0,0,-.--,amed rosario,SS,Infielder,NYM,home,WSH,1,0,,8,5,3,4,2,0,1,6,2,1,0,2020,2020-08-10,55,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,95.125,3.0,123.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.3623907058080052,amedrosar,571578,SS,3400.0,L
vs_LHP,1,1,3,4,0,0,.---,0,0,4,3,0,0,0,-.--,amed rosario,SS,Infielder,NYM,home,NYY,8,17,0,14,8,9,9,3,0,3,8,3,0,0,2020,2020-09-03,111,3.0,R,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.06666666666666,-0.3333333333333333,79.33333333333333,17.0,0.66225,0.75,0.75,0.75,1.5,0.0,0.0,0.1531531531531531,0.2142857142857142,0.1111111111111111,0.375,0.0,,0.0,0.3333333333333333,,0.0,0.4040297918797637,amedrosar,457918,SS,2000.0,L
vs_RHP,1,0,0,4,0,0,.---,0,0,4,0,4,0,0,-.--,amed rosario,SS,Infielder,NYM,home,MIA,7,0,,8,6,3,4,2,0,0,7,5,1,1,2020,2020-08-09,59,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,77.7,-12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0256735777827489,amedrosar,641154,SS,3400.0,R
vs_LHP,1,2,1,4,0,0,.---,0,0,4,1,0,0,0,-.--,amed rosario,SS,Infielder,NYM,home,MIA,1,7,,7,3,8,8,1,0,3,6,3,2,0,2020,2020-08-08,86,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.225,-5.5,100.75,7.0,0.22075,0.25,0.25,0.25,0.5,0.0,0.0,0.0813953488372093,0.1428571428571428,0.25,0.3333333333333333,0.0,,0.0,0.0,,0.0,0.4364436193071032,amedrosar,641447,SS,3800.0,L
vs_RHP,1,1,1,4,0,0,.---,0,0,4,2,1,0,0,-.--,amed rosario,SS,Infielder,NYM,home,MIA,9,7,0,6,2,2,3,3,0,1,11,3,0,0,2020,2020-08-07,47,0.0,R,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,92.95,22.5,326.0,7.0,0.3095,0.25,0.25,0.5,0.75,0.25,0.0,0.1489361702127659,0.1666666666666666,0.3333333333333333,0.0,0.3333333333333333,,0.0,0.0,,0.0,0.3473269448419094,amedrosar,650668,SS,3900.0,R
vs_LHP,1,1,0,5,0,0,.---,0,0,5,0,4,0,0,-.--,amed rosario,,Infielder,NYM,home,BOS,1,2,0,5,5,2,2,0,0,0,10,5,2,2,2020,2020-07-30,47,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.96666666666665,12.666666666666666,72.66666666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.5,0.0,,,,0.0,0.0,0.0,0.059565998962293,amedrosar,527048,SS,4700.0,L
vs_LHP,1,0,0,4,0,0,.---,0,0,4,0,3,0,0,-.--,amed rosario,,Infielder,NYM,home,ATL,-1,0,0,6,4,1,1,2,0,0,6,3,2,0,2020,2020-07-26,36,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,81.45,2.5,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.3101616914289375,amedrosar,656794,SS,4400.0,L
vs_LHP,1,1,2,4,0,0,.---,0,0,4,4,4,0,0,-.--,amed rosario,SS,Infielder,NYM,home,ATL,8,15,0,9,7,3,3,1,1,0,11,2,1,1,2020,2020-07-25,57,0.0,R,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,94.55,0.5,174.0,12.0,0.3895,0.5,0.5,0.75,1.25,0.25,0.0,0.2631578947368421,0.2222222222222222,0.3333333333333333,0.0,0.0,1.0,,0.3333333333333333,0.0,0.0,0.1307475126404174,amedrosar,608331,SS,3800.0,L
vs_LHP,1,0,1,2,0,0,.---,0,0,2,1,2,0,0,-.--,amed rosario,,Infielder,NYM,away,MIA,-1,3,0,4,4,0,0,0,0,0,7,5,1,0,2020,2020-08-25,24,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,85.05,32.5,289.0,3.0,0.4415,0.5,0.5,0.5,1.0,0.0,0.0,0.125,0.25,,0.25,,,,,,0.0,0.323644984325218,amedrosar,669432,SS,3100.0,L
vs_LHP,1,1,2,5,0,0,.---,0,0,5,3,2,0,0,-.--,amed rosario,SS,Infielder,NYM,away,MIA,9,12,,14,5,11,11,4,1,4,8,8,3,0,2020,2020-08-17,149,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,90.36666666666667,-0.6666666666666666,186.3333333333333,2.0,0.0,0.4,0.4,0.0,0.4,-0.4,0.0,0.0805369127516778,0.1428571428571428,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,amedrosar,657141,SS,3900.0,R
vs_RHP,1,1,2,5,0,0,.---,0,0,5,5,5,0,0,5.00,amed rosario,SS,Infielder,NYM,away,MIA,8,21,0,10,4,8,8,2,1,3,6,6,1,0,2020,2020-08-18,106,1.0,R,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,95.1,19.25,266.0,21.0,0.5724,0.4,0.4,1.0,1.4,0.6,0.0,0.1981132075471698,0.2,0.125,0.25,0.0,0.0,0.3333333333333333,0.375,,0.0,0.6091897116769628,amedrosar,650668,SS,3800.0,R
vs_RHP,1,0,0,4,0,0,.---,1,0,4,0,4,0,0,-.--,amed rosario,,Infielder,NYM,away,MIA,9,0,0,10,5,5,5,4,0,1,8,3,1,0,2020,2020-08-19,73,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,105.7,-7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0915909687596548,amedrosar,641154,SS,3300.0,R
vs_LHP,1,0,1,5,0,0,.---,0,0,5,1,4,0,0,-.--,amed rosario,,Infielder,NYM,away,BOS,1,7,0,10,6,8,8,3,0,1,9,4,2,1,2020,2020-07-28,92,1.0,R,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,77.5,29.0,259.0,7.0,0.1766,0.2,0.2,0.2,0.4,0.0,0.0,0.0760869565217391,0.1,0.0,0.1666666666666666,0.0,,0.0,0.25,0.0,0.0,0.3899171823220274,amedrosar,664180,SS,5100.0,L
vs_LHP,1,1,2,5,0,0,.---,0,0,5,2,0,0,0,-.--,amed rosario,,Infielder,NYM,away,BOS,1,8,,11,7,7,7,1,0,3,12,2,0,0,2020,2020-07-27,88,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.4,8.0,135.5,5.0,0.1766,0.4,0.4,0.2,0.6000000000000001,-0.2,0.0,0.0909090909090909,0.1818181818181818,0.1428571428571428,0.1428571428571428,0.0,,0.0,0.0,,0.0,0.7137970591942904,amedrosar,592612,SS,5000.0,L
vs_LHP,1,2,1,3,0,0,.---,0,0,4,1,4,0,0,-.--,amed rosario,SS,Infielder,NYM,away,BAL,9,9,0,14,8,8,9,4,0,2,1,3,1,0,2020,2020-09-02,106,0.0,R,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.5,13.0,159.0,6.0,0.17475,0.3333333333333333,0.5,0.0,0.5,-0.3333333333333333,0.0,0.0849056603773584,0.0714285714285714,0.2222222222222222,0.0,0.0,,0.0,0.0,,0.3333333333333333,0.66193549345623,amedrosar,607644,SS,2500.0,L
vs_LHP,1,0,1,1,0,0,.---,0,0,1,2,0,0,0,-.--,amed rosario,,Infielder,CLE,away,CWS,9,7,b-,5,3,2,2,2,0,0,12,2,0,0,2021,2021-04-13,31,0.0,R,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.3,17.0,319.0,7.0,1.242,1.0,1.0,2.0,3.0,1.0,0.0,0.2258064516129032,0.2,0.0,0.0,0.5,,,0.5,,0.0,0.2575709166091251,amedrosar,608337,SS/OF,3400.0,R
vs_LHP,1,0,0,4,0,0,.---,0,0,4,0,0,0,0,-.--,amed rosario,OF/SS,Infielder,CLE,away,CWS,6,0,,5,3,3,3,1,0,1,9,3,1,0,2021,2021-04-12,44,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,90.15,-22.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.1230873151970732,amedrosar,572971,SS/OF,3700.0,L
vs_LHP,1,0,0,1,0,0,.---,1,0,3,0,1,0,0,-.--,amed rosario,OF/SS,Outfielder,CLE,home,DET,-1,4,0,7,4,3,5,3,0,0,8,7,0,1,2021,2021-04-11,62,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,-26.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064516129032258,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.2071713002591333,amedrosar,570632,SS/OF,3700.0,R
