splits,gamesPlayed,runs,hits,atBats,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,groundIntoTriplePlay,plateAppearances,totalBases,leftOnBase,catchersInterference,pickoffs,atBatsPerHomeRun,full_name,position,position_type,team,game_location,opp,order,DKPts,note,team_hits,team_singles,team_rbi,team_runs,team_doubles,team_triples,team_homeRuns,team_strikeOuts,team_baseOnBalls,team_hitByPitch,team_stolenBases,season,game_date,team_DKPts,singles,bats,doubles,triples,homeRuns,rbi,baseOnBalls,hitByPitch,strikeOuts,intentionalWalks,flyOuts,groundOuts,sacFlies,sacBunts,launchSpeed,launchAngle,distance,DKPts_splits,wOBA,AVG,OBP,SLG,OPS,ISO,SB_perAtBat,DKPts_share,hits_share,runs_share,singles_share,doubles_share,triples_share,homeRuns_share,rbi_share,stolenBases_share,baseOnBalls_share,exWOBA,RotoName,opp_pitcher_id,Roster Position,Salary,opp_pitcher_hand
vs_RHP,1,0,1,4,0,0,.---,0,0,4,1,2,0,0,-.--,jose iglesias,,Infielder,DET,away,CWS,8,5,0,10,7,7,7,1,0,2,13,5,0,0,2018,2018-06-16,84,1.0,R,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,86.05,-17.0,81.25,5.0,0.22,0.25,0.25,0.25,0.5,0.0,0.0,0.0595238095238095,0.1,0.0,0.1428571428571428,0.0,,0.0,0.1428571428571428,,0.0,0.1655644994299624,joseigles,608337,SS,3600.0,R
vs_LHP,1,0,1,4,0,0,.---,0,0,4,1,0,0,0,-.--,jose iglesias,,Infielder,DET,away,CWS,8,5,,6,3,3,3,2,0,1,7,5,0,0,2018,2018-06-17,51,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,9.0,192.0,0.0,0.0,0.25,0.25,0.0,0.25,-0.25,0.0,0.0980392156862745,0.1666666666666666,0.0,0.0,0.0,,0.0,0.0,,0.0,0.8459313958864721,joseigles,448306,SS,3300.0,R
vs_LHP,1,1,2,4,0,1,1.000,0,0,4,2,1,0,0,-.--,jose iglesias,SS,Infielder,DET,away,CIN,8,13,0,9,8,5,5,1,0,0,8,7,0,1,2018,2018-06-19,68,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,64.0,10.0,0.22,0.5,0.5,0.25,0.75,-0.25,0.25,0.1911764705882352,0.2222222222222222,0.2,0.125,0.0,,,0.0,1.0,0.0,0.4461583400323448,joseigles,607219,SS,3700.0,R
vs_RHP,1,0,3,4,0,0,.---,0,0,4,3,0,0,0,-.--,jose iglesias,,Infielder,DET,away,CIN,7,11,0,8,6,3,3,0,0,2,10,4,0,1,2018,2018-06-20,63,3.0,R,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.39999999999999,15.333333333333334,244.3333333333333,11.0,0.66,0.75,0.75,0.75,1.5,0.0,0.0,0.1746031746031746,0.375,0.0,0.5,,,0.0,0.3333333333333333,0.0,0.0,0.4761292825702259,joseigles,641816,SS,3500.0,R
vs_RHP,1,0,1,3,0,0,.---,0,0,3,1,2,0,0,-.--,jose iglesias,SS,Infielder,DET,away,CLE,8,3,0,5,4,0,0,1,0,0,10,1,0,0,2018,2018-06-22,19,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,84.8,-17.0,39.333333333333336,3.0,0.2933333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.1578947368421052,0.2,,0.25,0.0,,,,,0.0,0.1999251414900022,joseigles,669456,SS,3700.0,R
vs_RHP,1,0,1,4,0,0,.---,0,0,4,1,1,0,0,-.--,jose iglesias,,Infielder,DET,away,CLE,8,3,,5,5,0,1,0,0,0,16,3,2,2,2018,2018-06-23,37,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,68.7,-56.0,3.0,3.0,0.22,0.25,0.25,0.25,0.5,0.0,0.0,0.081081081081081,0.2,0.0,0.2,,,,,0.0,0.0,0.0660990465997298,joseigles,545333,SS,3600.0,R
vs_RHP,1,0,0,3,0,0,.---,0,0,3,0,1,0,0,-.--,jose iglesias,SS,Infielder,DET,away,CLE,8,0,0,6,5,2,2,1,0,0,7,0,0,0,2018,2018-06-24,28,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,84.46666666666665,-3.333333333333333,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.1885965434489019,joseigles,592644,SS,3700.0,R
vs_RHP,1,0,2,4,0,0,.---,0,0,4,2,2,0,0,-.--,jose iglesias,SS,Infielder,DET,home,OAK,8,6,0,10,6,4,4,3,0,1,10,0,0,0,2018,2018-06-25,59,2.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.55,24.0,245.0,6.0,0.44,0.5,0.5,0.5,1.0,0.0,0.0,0.1016949152542373,0.2,0.0,0.3333333333333333,0.0,,0.0,0.0,,,0.3493956534303933,joseigles,429719,SS,3800.0,R
vs_RHP,1,0,0,1,0,0,.---,0,0,1,0,0,0,0,-.--,jose iglesias,SS,Hitter,DET,home,OAK,9,0,b-,12,8,7,7,3,1,0,6,7,0,0,2018,2018-06-26,89,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.9,5.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.595708150853631,joseigles,593423,SS,3400.0,R
vs_RHP,1,0,1,3,1,0,.000,0,0,3,1,1,0,0,-.--,jose iglesias,SS,Infielder,DET,home,OAK,8,3,,3,2,0,0,1,0,0,6,5,0,0,2018,2018-06-27,21,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.3,22.0,50.5,3.0,0.2933333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.1428571428571428,0.3333333333333333,,0.5,0.0,,,,,0.0,0.0275396995267054,joseigles,605135,SS,3300.0,R
vs_LHP,1,0,0,4,0,0,.---,0,0,4,0,1,0,0,-.--,jose iglesias,,Infielder,DET,home,OAK,2,0,,5,3,2,2,1,0,1,6,2,0,0,2018,2018-06-28,36,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.13333333333334,35.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.2270191910688849,joseigles,640455,SS,3300.0,L
vs_RHP,1,0,1,3,0,0,.---,0,0,3,1,0,0,0,-.--,jose iglesias,SS,Infielder,DET,away,TOR,8,3,0,5,4,1,2,0,0,1,9,0,0,0,2018,2018-06-29,28,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,94.8,0.0,68.5,3.0,0.2933333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.1071428571428571,0.2,0.0,0.25,,,0.0,0.0,,,0.2737538533926277,joseigles,573186,SS,3200.0,R
vs_RHP,1,1,1,4,0,0,.---,0,0,4,1,1,0,0,-.--,jose iglesias,,Infielder,DET,away,TOR,8,5,0,7,4,3,3,1,0,2,6,3,0,0,2018,2018-06-30,55,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,82.175,-2.5,137.5,5.0,0.22,0.25,0.25,0.25,0.5,0.0,0.0,0.0909090909090909,0.1428571428571428,0.3333333333333333,0.25,0.0,,0.0,0.0,,0.0,0.3555325012616035,joseigles,543208,SS,3300.0,R
vs_LHP,1,1,2,4,0,0,.---,1,0,4,2,2,0,0,-.--,jose iglesias,SS,Infielder,DET,away,TOR,8,12,0,13,8,9,9,3,0,2,5,2,0,0,2018,2018-07-01,99,2.0,R,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.83333333333333,18.0,180.0,12.0,0.44,0.5,0.5,0.5,1.0,0.0,0.0,0.1212121212121212,0.1538461538461538,0.1111111111111111,0.25,0.0,,0.0,0.2222222222222222,,0.0,0.409724319588437,joseigles,457918,SS,3200.0,L
vs_LHP,1,0,0,4,0,0,.---,0,0,4,0,3,0,0,-.--,jose iglesias,,Infielder,DET,away,CHC,8,0,0,8,7,3,3,1,0,0,7,1,0,0,2018,2018-07-03,40,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.6,-23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0855034794503871,joseigles,543294,SS,3200.0,R
vs_LHP,1,0,3,4,0,0,.---,0,0,4,4,0,0,0,-.--,jose iglesias,,Infielder,DET,away,CHC,8,11,0,9,4,2,2,3,0,2,8,4,0,0,2018,2018-07-04,63,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.7,-17.0,14.0,3.0,0.22,0.75,0.75,0.25,1.0,-0.5,0.0,0.1746031746031746,0.3333333333333333,0.0,0.25,0.0,,0.0,0.0,,0.0,0.0626042256394698,joseigles,500779,SS,3200.0,L
vs_RHP,1,0,1,4,0,0,.---,1,0,4,1,5,0,0,-.--,jose iglesias,SS,Infielder,DET,home,TEX,8,3,0,12,10,5,5,1,0,1,7,1,0,0,2018,2018-07-05,67,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.05,-13.5,72.0,3.0,0.22,0.25,0.25,0.25,0.5,0.0,0.0,0.044776119402985,0.0833333333333333,0.0,0.1,0.0,,0.0,0.0,,0.0,0.3481747750346955,joseigles,451596,SS,3200.0,R
vs_RHP,1,0,0,3,0,0,.---,0,0,3,0,1,0,0,-.--,jose iglesias,SS,Infielder,DET,home,TEX,8,0,,5,3,3,3,0,0,2,3,0,0,0,2018,2018-07-06,41,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,64.7,24.666666666666668,146.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.1216961613361091,joseigles,112526,SS,3400.0,R
vs_LHP,1,1,2,4,0,0,.---,0,0,4,3,0,0,0,-.--,jose iglesias,,Infielder,DET,home,TEX,8,12,0,12,8,4,7,3,0,1,12,6,1,1,2018,2018-07-07,90,1.0,R,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,92.53333333333336,3.6666666666666665,142.0,12.0,0.5317500000000001,0.5,0.5,0.75,1.25,0.25,0.0,0.1333333333333333,0.1666666666666666,0.1428571428571428,0.125,0.3333333333333333,,0.0,0.25,0.0,0.0,0.2864735086665118,joseigles,430935,SS,3300.0,L
vs_LHP,1,0,1,3,0,0,.---,1,0,3,1,2,0,0,-.--,jose iglesias,SS,Infielder,DET,home,TEX,8,3,,4,4,0,0,0,0,0,12,3,0,0,2018,2018-07-08,18,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.9,25.0,266.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,-0.3333333333333333,0.0,0.1666666666666666,0.25,,0.0,,,,,,0.0,0.3172239783829021,joseigles,502212,SS,3200.0,R
vs_RHP,1,0,1,5,0,0,.---,1,0,5,2,2,0,0,-.--,jose iglesias,SS,Infielder,DET,away,TB,8,9,0,13,9,8,9,4,0,0,7,5,2,0,2018,2018-07-09,95,0.0,R,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,85.1,5.75,157.75,9.0,0.2494,0.2,0.2,0.4,0.6000000000000001,0.2,0.0,0.0947368421052631,0.0769230769230769,0.0,0.0,0.25,,,0.25,,0.0,0.1186353352458787,joseigles,502042,SS,3200.0,R
vs_LHP,1,0,0,1,1,0,.000,0,0,3,0,0,0,0,-.--,jose iglesias,SS,Infielder,DET,away,TB,-1,4,0,5,4,2,2,1,0,0,9,1,1,0,2018,2018-07-10,29,0.0,R,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,88.7,31.0,294.0,2.0,0.36,0.0,0.5,0.0,0.5,0.0,0.0,0.1379310344827586,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.4406494312213361,joseigles,592773,SS,3200.0,R
vs_LHP,1,0,0,4,0,0,.---,0,0,4,0,2,0,0,-.--,jose iglesias,,Infielder,DET,away,HOU,8,0,0,3,2,1,1,1,0,0,10,4,0,1,2018,2018-07-14,28,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.7,-37.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0804289085965528,joseigles,543037,SS,2900.0,R
vs_RHP,1,0,0,3,0,0,.---,0,0,3,0,0,0,0,-.--,jose iglesias,SS,Infielder,DET,away,HOU,8,0,,6,2,6,6,0,0,4,16,0,0,0,2018,2018-07-15,70,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,87.9,5.5,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0444020834493331,joseigles,434378,SS,2800.0,R
vs_LHP,1,0,1,4,0,0,.---,0,0,4,1,2,0,0,-.--,jose iglesias,SS,Infielder,DET,home,BOS,8,3,0,5,5,0,0,0,0,0,11,2,1,0,2018,2018-07-20,21,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90.9,23.5,240.0,3.0,0.22,0.25,0.25,0.25,0.5,0.0,0.0,0.1428571428571428,0.2,,0.2,,,,,,0.0,0.3280122838377091,joseigles,456034,SS,3300.0,L
vs_LHP,1,1,2,3,0,0,.---,0,0,3,6,2,0,0,3.00,jose iglesias,,Infielder,DET,home,BOS,8,25,,7,5,5,5,1,0,1,9,1,0,0,2018,2018-07-21,52,0.0,R,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,98.5,11.0,176.0,11.0,0.4156666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,0.0,0.4807692307692308,0.2857142857142857,0.2,0.0,1.0,,0.0,0.4,,0.0,0.3635014781270305,joseigles,598271,SS,3300.0,L
vs_LHP,1,0,1,3,0,0,.---,0,0,4,1,0,0,0,-.--,jose iglesias,,Infielder,DET,home,BOS,8,5,0,5,3,1,1,1,0,1,10,2,1,0,2018,2018-07-22,34,0.0,R,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,81.1,-4.0,28.0,2.0,0.18,0.3333333333333333,0.5,0.0,0.5,-0.3333333333333333,0.0,0.1470588235294117,0.2,0.0,0.0,0.0,,0.0,0.0,,0.0,0.4533505426481052,joseigles,519242,SS,2800.0,L
vs_RHP,1,0,0,4,0,0,.---,0,0,4,0,4,0,0,-.--,jose iglesias,SS,Infielder,DET,away,KC,8,0,0,9,6,4,5,3,0,0,6,3,0,0,2018,2018-07-23,57,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,82.8,-15.75,87.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.1395837376141081,joseigles,641571,SS,3500.0,R
vs_RHP,1,0,0,3,0,0,.---,0,0,3,0,0,0,0,-.--,jose iglesias,SS,Infielder,DET,away,KC,8,0,0,3,1,4,4,0,1,1,8,2,0,0,2018,2018-07-24,41,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,74.1,40.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0706413809074862,joseigles,572143,SS,3300.0,R
vs_LHP,1,2,1,3,0,0,.---,0,0,4,4,1,0,0,3.00,jose iglesias,,Infielder,DET,away,KC,8,22,0,11,8,6,8,2,0,1,10,4,0,0,2018,2018-07-25,80,0.0,R,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,92.7,31.0,346.0,22.0,0.68025,0.3333333333333333,0.5,1.3333333333333333,1.8333333333333333,1.0,0.0,0.275,0.0909090909090909,0.25,0.0,0.0,,1.0,0.5,,0.25,0.4452064221993566,joseigles,518633,SS,3400.0,L
vs_RHP,1,0,1,3,0,0,.---,0,0,4,1,1,0,0,-.--,jose iglesias,SS,Infielder,DET,home,CLE,8,5,0,10,6,3,3,3,0,1,9,3,0,1,2018,2018-07-27,66,1.0,R,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,87.1,-35.0,5.0,5.0,0.3924999999999999,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333333,0.0,0.0,0.0757575757575757,0.1,0.0,0.1666666666666666,0.0,,0.0,0.0,0.0,0.3333333333333333,0.1894616331869049,joseigles,471911,SS,2800.0,R
vs_RHP,1,1,1,3,0,1,1.000,0,0,3,2,3,0,0,-.--,jose iglesias,,Infielder,DET,home,CLE,8,12,,6,4,2,2,1,0,1,11,2,0,3,2018,2018-07-28,54,0.0,R,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,103.05,3.0,156.5,12.0,0.4156666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.1666666666666666,0.5,0.0,1.0,,0.0,0.0,0.3333333333333333,0.0,0.3022402483697515,joseigles,605182,SS,3200.0,R
vs_RHP,1,0,1,3,1,0,.000,0,0,3,2,1,0,0,-.--,jose iglesias,,Infielder,DET,home,CLE,8,5,,5,3,1,1,2,0,0,5,1,0,0,2018,2018-07-29,25,0.0,R,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.46666666666665,22.0,126.66666666666669,5.0,0.4156666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.0,0.2,0.2,0.0,0.0,0.5,,,0.0,,0.0,0.3530871975682025,joseigles,446372,SS,3200.0,R
vs_RHP,1,1,0,3,0,0,.---,0,0,3,0,2,0,0,-.--,jose iglesias,SS,Infielder,DET,home,CIN,8,2,,3,1,2,2,1,0,1,6,1,0,0,2018,2018-07-31,28,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91.53333333333336,4.0,143.33333333333334,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.5,0.0,0.0,,0.0,0.0,,0.0,0.2423777009761099,joseigles,456701,SS,3700.0,R
vs_RHP,1,1,2,3,0,0,.---,0,0,4,3,0,0,0,-.--,jose iglesias,,Infielder,DET,home,CIN,8,16,0,14,10,6,7,3,0,1,4,1,0,2,2018,2018-08-01,93,1.0,R,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,70.025,15.25,120.0,16.0,0.7090000000000001,0.6666666666666666,0.6666666666666666,1.0,1.6666666666666663,0.3333333333333333,0.0,0.1720430107526881,0.1428571428571428,0.1428571428571428,0.1,0.3333333333333333,,0.0,0.5,0.0,0.0,0.3424546328851274,joseigles,607219,SS,3600.0,R
vs_LHP,1,0,2,5,0,1,1.000,0,0,5,3,2,0,0,-.--,jose iglesias,SS,Infielder,DET,away,OAK,8,13,,6,5,0,0,1,0,0,10,1,0,3,2018,2018-08-03,37,0.0,R,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.75,9.5,178.5,10.0,0.2494,0.4,0.4,0.4,0.8,0.0,0.2,0.3513513513513513,0.3333333333333333,,0.0,1.0,,,,0.3333333333333333,0.0,0.6742225199550878,joseigles,474463,SS,4000.0,L
vs_RHP,1,0,1,3,0,0,.---,0,0,3,2,1,0,0,-.--,jose iglesias,SS,Infielder,DET,away,OAK,8,5,0,7,6,1,1,1,0,0,6,1,0,0,2018,2018-08-04,29,0.0,R,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,91.95,27.0,289.0,5.0,0.4156666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.0,0.1724137931034483,0.1428571428571428,0.0,0.0,1.0,,,0.0,,0.0,0.1782684844269644,joseigles,429719,SS,3700.0,R
vs_RHP,1,0,0,4,0,0,.---,0,0,4,0,2,0,0,-.--,jose iglesias,,Infielder,DET,away,OAK,2,0,,5,4,0,0,1,0,0,12,2,0,0,2018,2018-08-05,21,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,69.93333333333334,10.333333333333334,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0822634334521517,joseigles,502239,SS,3700.0,R
vs_RHP,1,0,1,4,0,0,.---,0,0,4,1,1,0,0,-.--,jose iglesias,SS,Infielder,DET,away,LAA,2,5,,3,2,2,2,0,0,1,7,4,0,0,2018,2018-08-06,32,1.0,R,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,89.33333333333333,3.6666666666666665,219.3333333333333,5.0,0.22,0.25,0.25,0.25,0.5,0.0,0.0,0.15625,0.3333333333333333,0.0,0.5,,,0.0,0.5,,0.0,0.2717340149835168,joseigles,607374,SS,3500.0,R
vs_LHP,1,1,1,4,0,0,.---,0,0,4,1,2,0,0,-.--,jose iglesias,SS,Infielder,DET,away,LAA,2,5,0,9,5,4,5,3,0,1,7,3,0,0,2018,2018-08-07,64,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,88.32499999999999,28.75,280.75,5.0,0.22,0.25,0.25,0.25,0.5,0.0,0.0,0.078125,0.1111111111111111,0.2,0.2,0.0,,0.0,0.0,,0.0,0.1747681666451307,joseigles,571760,SS,3700.0,L
vs_RHP,1,0,1,4,0,0,.---,0,0,4,1,1,0,0,-.--,jose iglesias,,Infielder,DET,away,LAA,2,3,,5,4,0,0,1,0,0,9,1,0,0,2018,2018-08-08,19,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84.46666666666667,40.0,183.3333333333333,3.0,0.22,0.25,0.25,0.25,0.5,0.0,0.0,0.1578947368421052,0.2,,0.25,0.0,,,,,0.0,0.2344983238119597,joseigles,642545,SS,3500.0,R
vs_RHP,1,1,2,4,0,0,.---,0,0,4,5,0,0,0,4.00,jose iglesias,SS,Infielder,DET,home,MIN,2,19,,4,1,5,5,0,1,2,6,3,0,0,2018,2018-08-10,57,1.0,R,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,89.975,21.75,254.25,19.0,0.72775,0.5,0.5,1.25,1.75,0.75,0.0,0.3333333333333333,0.5,0.2,1.0,,0.0,0.5,0.4,,0.0,0.5514972201951469,joseigles,429722,SS,3400.0,R
vs_RHP,1,0,0,3,0,0,.---,1,0,4,0,1,0,0,-.--,jose iglesias,,Infielder,DET,home,MIN,2,2,0,9,7,3,3,0,1,1,6,3,0,0,2018,2018-08-11,57,0.0,R,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,85.39999999999999,-21.666666666666668,7.666666666666667,2.0,0.1725,0.0,0.25,0.0,0.25,0.0,0.0,0.0350877192982456,0.0,0.0,0.0,,0.0,0.0,0.0,,0.3333333333333333,0.2622527041325248,joseigles,502043,SS,3400.0,R
vs_RHP,1,0,1,3,0,0,.---,0,0,4,1,0,0,0,-.--,jose iglesias,SS,Infielder,DET,home,MIN,2,5,,9,8,4,4,1,0,0,4,2,1,1,2018,2018-08-12,56,1.0,R,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,45.0,147.0,5.0,0.4,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333333,0.0,0.0,0.0892857142857142,0.1111111111111111,0.0,0.125,0.0,,,0.0,0.0,0.0,0.2146936963051614,joseigles,640464,SS,3600.0,R
vs_RHP,1,0,0,4,0,0,.---,1,0,5,0,3,0,0,-.--,jose iglesias,SS,Infielder,DET,home,CWS,2,2,,12,7,8,9,4,0,1,6,4,1,0,2018,2018-08-13,95,0.0,R,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67.8,24.666666666666668,199.0,2.0,0.1379999999999999,0.0,0.2,0.0,0.2,0.0,0.0,0.0210526315789473,0.0,0.0,0.0,0.0,,0.0,0.0,,0.25,0.2739974840519242,joseigles,625643,SS,3400.0,R
vs_LHP,1,1,1,4,0,0,.---,0,0,4,2,3,0,0,-.--,jose iglesias,SS,Infielder,DET,home,CWS,-1,7,0,9,7,3,3,2,0,0,13,2,0,0,2018,2018-08-14,47,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.25,7.0,154.5,2.0,0.0,0.25,0.25,0.0,0.25,-0.25,0.0,0.1489361702127659,0.1111111111111111,0.3333333333333333,0.0,0.0,,,0.0,,0.0,0.0,joseigles,608337,SS,3600.0,R
vs_LHP,1,0,1,4,0,0,.---,0,0,4,1,1,0,0,-.--,jose iglesias,,Infielder,DET,home,CWS,2,5,0,8,7,5,5,1,0,0,7,2,1,0,2018,2018-08-15,52,1.0,R,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,69.33333333333333,29.0,212.0,5.0,0.22,0.25,0.25,0.25,0.5,0.0,0.0,0.0961538461538461,0.125,0.0,0.1428571428571428,0.0,,,0.2,,0.0,0.1452836645222613,joseigles,607074,SS,3200.0,L
vs_RHP,1,1,1,3,0,0,.---,0,0,5,1,0,0,0,-.--,jose iglesias,SS,Infielder,DET,away,MIN,2,9,0,8,5,3,4,3,0,0,10,6,0,0,2018,2018-08-19,56,1.0,R,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,92.56666666666666,15.333333333333334,188.3333333333333,9.0,0.4519999999999999,0.3333333333333333,0.6,0.3333333333333333,0.9333333333333332,0.0,0.0,0.1607142857142857,0.125,0.25,0.2,0.0,,,0.0,,0.3333333333333333,0.5497659673378614,joseigles,543606,SS,3300.0,R
